KPI_Name,parent,node,Tier,sys,Mo_Nb,frst_flt_ind,station,dom_int,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,sys/3/I,LGA,4.0,sys,3,,LGA,I,62.08,167,269,65.19,5.00%,0.016628497460918053,175.35,269,Cascaded,2027,175.35,269
D0,sys/3/I,LHR,4.0,sys,3,,LHR,I,81.33,244,300,85.4,5.00%,0.02429552922433536,256.2,300,Cascaded,2027,256.2,300
D0,sys/3/I,LIM,4.0,sys,3,,LIM,I,68.97,20,29,72.41,5.00%,0.0019914368216668327,21.0,29,Cascaded,2027,21.0,29
D0,sys/3/I,LIR,4.0,sys,3,,LIR,I,58.25,60,103,61.17,5.00%,0.005974310465000498,63.0,103,Cascaded,2027,63.0,103
D0,sys/3/I,LIS,4.0,sys,3,,LIS,I,50.82,31,61,53.36,5.00%,0.0030867270735835907,32.55,61,Cascaded,2027,32.55,61
D0,sys/3/I,LOS,4.0,sys,3,,LOS,I,12.9,4,31,13.55,5.00%,0.0003982873643333665,4.2,31,Cascaded,2027,4.2,31
D0,sys/3/I,MAD,4.0,sys,3,,MAD,I,70.97,44,62,74.52,5.00%,0.004381161007667032,46.2,62,Cascaded,2027,46.199999999999996,62
D0,sys/3/I,MBJ,4.0,sys,3,,MBJ,I,77.06,131,170,80.91,5.00%,0.013043911181917753,137.55,170,Cascaded,2027,137.54999999999998,170
D0,sys/3/I,MCI,4.0,sys,3,,MCI,I,25.0,1,4,26.25,5.00%,9.957184108334163e-05,1.05,4,Cascaded,2027,1.05,4
D0,sys/3/I,MCO,4.0,sys,3,,MCO,I,37.04,10,27,38.89,5.00%,0.0009957184108334164,10.5,27,Cascaded,2027,10.5,27
D0,sys/3/I,MEX,4.0,sys,3,,MEX,I,83.27,204,245,87.43,5.00%,0.020312655581001694,214.2,245,Cascaded,2027,214.2,245
D0,sys/3/I,MHH,4.0,sys,3,,MHH,I,68.97,20,29,72.41,5.00%,0.0019914368216668327,21.0,29,Cascaded,2027,21.0,29
D0,sys/3/I,MIA,4.0,sys,3,,MIA,I,41.38,12,29,43.45,5.00%,0.0011948620930000995,12.6,29,Cascaded,2027,12.6,29
D0,sys/3/I,MSP,4.0,sys,3,,MSP,I,66.59,592,889,69.92,5.00%,0.058946529921338246,621.6,889,Cascaded,2027,621.6,889
D0,sys/3/I,MTY,4.0,sys,3,,MTY,I,90.0,27,30,94.5,5.00%,0.002688439709250224,28.35,30,Cascaded,2027,28.349999999999998,30
D0,sys/3/I,MUC,4.0,sys,3,,MUC,I,90.32,28,31,94.84,5.00%,0.0027880115503335656,29.4,31,Cascaded,2027,29.4,31
D0,sys/3/I,MXP,4.0,sys,3,,MXP,I,68.06,49,72,71.46,5.00%,0.00487902021308374,51.45,72,Cascaded,2027,51.449999999999996,72
D0,sys/3/I,MZT,4.0,sys,3,,MZT,I,75.0,3,4,78.75,5.00%,0.00029871552325002487,3.15,4,Cascaded,2027,3.15,4
D0,sys/3/I,NAP,4.0,sys,3,,NAP,I,66.67,2,3,70.0,5.00%,0.00019914368216668326,2.1,3,Cascaded,2027,2.1,3
D0,sys/3/I,NAS,4.0,sys,3,,NAS,I,69.52,146,210,73.0,5.00%,0.014537488798167878,153.3,210,Cascaded,2027,153.29999999999998,210
D0,sys/3/I,NCE,4.0,sys,3,,NCE,I,100.0,3,3,105.0,5.00%,0.00029871552325002487,3.15,3,Cascaded,2027,3.15,3
D0,sys/3/I,PLS,4.0,sys,3,,PLS,I,84.91,90,106,89.15,5.00%,0.008961465697500746,94.5,106,Cascaded,2027,94.5,106
D0,sys/3/I,POP,4.0,sys,3,,POP,I,77.78,21,27,81.67,5.00%,0.0020910086627501743,22.05,27,Cascaded,2027,22.05,27
D0,sys/3/I,PTY,4.0,sys,3,,PTY,I,61.29,19,31,64.35,5.00%,0.001891864980583491,19.95,31,Cascaded,2027,19.95,31
D0,sys/3/I,PUJ,4.0,sys,3,,PUJ,I,58.57,164,280,61.5,5.00%,0.016329781937668028,172.2,280,Cascaded,2027,172.2,280
D0,sys/3/I,PVG,4.0,sys,3,,PVG,I,75.34,55,73,79.11,5.00%,0.00547645125958379,57.75,73,Cascaded,2027,57.75,73
D0,sys/3/I,PVR,4.0,sys,3,,PVR,I,88.54,170,192,92.97,5.00%,0.016927212984168077,178.5,192,Cascaded,2027,178.5,192
D0,sys/3/I,RAK,4.0,sys,3,,RAK,I,84.62,11,13,88.85,5.00%,0.001095290251916758,11.55,13,Cascaded,2027,11.549999999999999,13
D0,sys/3/I,RDU,4.0,sys,3,,RDU,I,25.0,1,4,26.25,5.00%,9.957184108334163e-05,1.05,4,Cascaded,2027,1.05,4
D0,sys/3/I,RTB,4.0,sys,3,,RTB,I,75.0,9,12,78.75,5.00%,0.0008961465697500747,9.45,12,Cascaded,2027,9.45,12
D0,sys/3/I,SAL,4.0,sys,3,,SAL,I,61.29,19,31,64.35,5.00%,0.001891864980583491,19.95,31,Cascaded,2027,19.95,31
D0,sys/3/I,SAP,4.0,sys,3,,SAP,I,51.61,16,31,54.19,5.00%,0.001593149457333466,16.8,31,Cascaded,2027,16.8,31
D0,sys/3/I,SCL,4.0,sys,3,,SCL,I,86.67,26,30,91.0,5.00%,0.0025888678681668825,27.3,30,Cascaded,2027,27.3,30
D0,sys/3/I,SDQ,4.0,sys,3,,SDQ,I,59.38,76,128,62.34,5.00%,0.007567459922333964,79.8,128,Cascaded,2027,79.8,128
D0,sys/3/I,SEA,4.0,sys,3,,SEA,I,61.86,279,451,64.96,5.00%,0.027780543662252317,292.95,451,Cascaded,2027,292.95,451
D0,sys/3/I,SJD,4.0,sys,3,,SJD,I,65.42,227,347,68.69,5.00%,0.02260280792591855,238.35,347,Cascaded,2027,238.35,347
D0,sys/3/I,SJO,4.0,sys,3,,SJO,I,69.57,48,69,73.04,5.00%,0.004779448372000398,50.4,69,Cascaded,2027,50.4,69
D0,sys/3/I,SKB,4.0,sys,3,,SKB,I,50.0,4,8,52.5,5.00%,0.0003982873643333665,4.2,8,Cascaded,2027,4.2,8
D0,sys/3/I,SLC,4.0,sys,3,,SLC,I,72.07,271,376,75.68,5.00%,0.02698396893358558,284.55,376,Cascaded,2027,284.55,376
D0,sys/3/I,STI,4.0,sys,3,,STI,I,63.74,58,91,66.92,5.00%,0.005775166782833814,60.9,91,Cascaded,2027,60.9,91
D0,sys/3/I,SXM,4.0,sys,3,,SXM,I,54.29,38,70,57.0,5.00%,0.003783729961166982,39.9,70,Cascaded,2027,39.9,70
D0,sys/3/I,SYD,4.0,sys,3,,SYD,I,56.52,26,46,59.35,5.00%,0.0025888678681668825,27.3,46,Cascaded,2027,27.3,46
D0,sys/3/I,TPA,4.0,sys,3,,TPA,I,27.78,5,18,29.17,5.00%,0.0004978592054167082,5.25,18,Cascaded,2027,5.25,18
D0,sys/3/I,TPE,4.0,sys,3,,TPE,I,46.67,14,30,49.0,5.00%,0.0013940057751667828,14.7,30,Cascaded,2027,14.7,30
D0,sys/3/I,TQO,4.0,sys,3,,TQO,I,86.67,26,30,91.0,5.00%,0.0025888678681668825,27.3,30,Cascaded,2027,27.3,30
D0,sys/3/I,UIO,4.0,sys,3,,UIO,I,53.33,16,30,56.0,5.00%,0.001593149457333466,16.8,30,Cascaded,2027,16.8,30
D0,sys/3/I,UVF,4.0,sys,3,,UVF,I,63.33,19,30,66.5,5.00%,0.001891864980583491,19.95,30,Cascaded,2027,19.95,30
D0,sys/3/I,VCE,4.0,sys,3,,VCE,I,88.24,30,34,92.65,5.00%,0.002987155232500249,31.5,34,Cascaded,2027,31.5,34
D0,sys/3/I,YUL,4.0,sys,3,,YUL,I,72.26,198,274,75.88,5.00%,0.019715224534501644,207.9,274,Cascaded,2027,207.9,274
D0,sys/3/I,YVR,4.0,sys,3,,YVR,I,79.34,169,213,83.31,5.00%,0.016827641143084736,177.45,213,Cascaded,2027,177.45,213
D0,sys/3/I,YWG,4.0,sys,3,,YWG,I,80.95,68,84,85.0,5.00%,0.006770885193667231,71.4,84,Cascaded,2027,71.39999999999999,84
D0,sys/3/I,YYC,4.0,sys,3,,YYC,I,70.65,65,92,74.18,5.00%,0.006472169670417206,68.25,92,Cascaded,2027,68.25,92
D0,sys/3/I,YYZ,4.0,sys,3,,YYZ,I,65.42,367,561,68.69,5.00%,0.03654286567758638,385.35,561,Cascaded,2027,385.34999999999997,561
D0,sys/3/I,ZRH,4.0,sys,3,,ZRH,I,77.42,24,31,81.29,5.00%,0.002389724186000199,25.2,31,Cascaded,2027,25.2,31
D0,sys/4/D,ABE,4.0,sys,4,,ABE,D,74.44,67,90,78.17,5.00%,0.0006615977090944999,70.35,90,Cascaded,2027,70.35,90
D0,sys/4/D,ABQ,4.0,sys,4,,ABQ,D,85.44,223,261,89.71,5.00%,0.002202034166090649,234.15,261,Cascaded,2027,234.15,261
D0,sys/4/D,ABR,4.0,sys,4,,ABR,D,81.36,48,59,85.42,5.00%,0.00047398044830650735,50.4,59,Cascaded,2027,50.4,59
D0,sys/4/D,ABY,4.0,sys,4,,ABY,D,74.16,66,89,77.87,5.00%,0.0006517231164214476,69.3,89,Cascaded,2027,69.3,89
D0,sys/4/D,AEX,4.0,sys,4,,AEX,D,70.79,63,89,74.33,5.00%,0.0006220993384022909,66.15,89,Cascaded,2027,66.15,89
D0,sys/4/D,AGS,4.0,sys,4,,AGS,D,57.19,159,278,60.05,5.00%,0.0015700602350153057,166.95,278,Cascaded,2027,166.95,278
D0,sys/4/D,ALB,4.0,sys,4,,ALB,D,79.52,198,249,83.49,5.00%,0.001955169349264343,207.9,249,Cascaded,2027,207.9,249
D0,sys/4/D,ANC,4.0,sys,4,,ANC,D,87.33,131,150,91.7,5.00%,0.001293571640169843,137.55,150,Cascaded,2027,137.55,150
D0,sys/4/D,APN,4.0,sys,4,,APN,D,68.0,34,50,71.4,5.00%,0.00033573615088377607,35.7,50,Cascaded,2027,35.7,50
D0,sys/4/D,ASE,4.0,sys,4,,ASE,D,79.63,43,54,83.61,5.00%,0.0004246074849412462,45.15,54,Cascaded,2027,45.15,54
D0,sys/4/D,ATL,4.0,sys,4,,ATL,D,71.35,16949,23754,74.92,5.00%,0.16736447121556236,17796.45,23754,Cascaded,2027,17796.45,23754
D0,sys/4/D,ATW,4.0,sys,4,,ATW,D,80.19,166,207,84.2,5.00%,0.0016391823837266712,174.3,207,Cascaded,2027,174.3,207
D0,sys/4/D,AUS,4.0,sys,4,,AUS,D,74.84,1258,1681,78.58,5.00%,0.012422237582699714,1320.9,1681,Cascaded,2027,1320.9,1681
D0,sys/4/D,AVL,4.0,sys,4,,AVL,D,78.89,213,270,82.83,5.00%,0.0021032882393601264,223.65,270,Cascaded,2027,223.65,270
D0,sys/4/D,AZO,4.0,sys,4,,AZO,D,71.43,60,84,75.0,5.00%,0.0005924755603831342,63.0,84,Cascaded,2027,63.0,84
D0,sys/4/D,BDL,4.0,sys,4,,BDL,D,70.28,227,323,73.79,5.00%,0.002241532536782858,238.35,323,Cascaded,2027,238.35,323
D0,sys/4/D,BGR,4.0,sys,4,,BGR,D,77.53,69,89,81.4,5.00%,0.0006813468944406044,72.45,89,Cascaded,2027,72.45,89
D0,sys/4/D,BHM,4.0,sys,4,,BHM,D,78.39,341,435,82.31,5.00%,0.003367236101510813,358.05,435,Cascaded,2027,358.05,435
D0,sys/4/D,BIL,4.0,sys,4,,BIL,D,84.17,101,120,88.37,5.00%,0.0009973338599782759,106.05,120,Cascaded,2027,106.05,120
D0,sys/4/D,BIS,4.0,sys,4,,BIS,D,77.93,113,145,81.83,5.00%,0.0011158289720549026,118.65,145,Cascaded,2027,118.65,145
D0,sys/4/D,BJI,4.0,sys,4,,BJI,D,88.14,52,59,92.54,5.00%,0.0005134788189987163,54.6,59,Cascaded,2027,54.6,59
D0,sys/4/D,BMI,4.0,sys,4,,BMI,D,77.53,69,89,81.4,5.00%,0.0006813468944406044,72.45,89,Cascaded,2027,72.45,89
D0,sys/4/D,BNA,4.0,sys,4,,BNA,D,77.12,991,1285,80.98,5.00%,0.009785721338994767,1040.55,1285,Cascaded,2027,1040.55,1285
D0,sys/4/D,BOI,4.0,sys,4,,BOI,D,82.27,427,519,86.39,5.00%,0.004216451071393305,448.35,519,Cascaded,2027,448.35,519
D0,sys/4/D,BOS,4.0,sys,4,,BOS,D,68.71,3031,4411,72.15,5.00%,0.02992989039202133,3182.55,4411,Cascaded,2027,3182.55,4411
D0,sys/4/D,BQK,4.0,sys,4,,BQK,D,71.11,64,90,74.67,5.00%,0.0006319739310753431,67.2,90,Cascaded,2027,67.2,90
D0,sys/4/D,BRD,4.0,sys,4,,BRD,D,90.0,45,50,94.5,5.00%,0.00044435667028735066,47.25,50,Cascaded,2027,47.25,50
D0,sys/4/D,BTM,4.0,sys,4,,BTM,D,93.1,27,29,97.76,5.00%,0.0002666140021724104,28.35,29,Cascaded,2027,28.35,29
D0,sys/4/D,BTR,4.0,sys,4,,BTR,D,67.61,96,142,70.99,5.00%,0.0009479608966130147,100.8,142,Cascaded,2027,100.8,142
D0,sys/4/D,BTV,4.0,sys,4,,BTV,D,74.76,157,210,78.5,5.00%,0.0015503110496692012,164.85,210,Cascaded,2027,164.85,210
D0,sys/4/D,BUF,4.0,sys,4,,BUF,D,72.73,344,473,76.36,5.00%,0.0033968598795299696,361.2,473,Cascaded,2027,361.2,473
D0,sys/4/D,BUR,4.0,sys,4,,BUR,D,83.33,120,144,87.5,5.00%,0.0011849511207662684,126.0,144,Cascaded,2027,126.0,144
D0,sys/4/D,BWI,4.0,sys,4,,BWI,D,75.05,397,529,78.8,5.00%,0.003920213291201738,416.85,529,Cascaded,2027,416.85,529
D0,sys/4/D,BZN,4.0,sys,4,,BZN,D,80.83,194,240,84.88,5.00%,0.0019156709785721339,203.7,240,Cascaded,2027,203.7,240
D0,sys/4/D,CAE,4.0,sys,4,,CAE,D,73.55,203,276,77.23,5.00%,0.002004542312629604,213.15,276,Cascaded,2027,213.15,276
D0,sys/4/D,CDC,4.0,sys,4,,CDC,D,84.31,43,51,88.53,5.00%,0.0004246074849412462,45.15,51,Cascaded,2027,45.15,51
D0,sys/4/D,CHA,4.0,sys,4,,CHA,D,70.91,256,361,74.46,5.00%,0.0025278957243013724,268.8,361,Cascaded,2027,268.8,361
D0,sys/4/D,CHO,4.0,sys,4,,CHO,D,71.18,121,170,74.74,5.00%,0.0011948257134393207,127.05,170,Cascaded,2027,127.05,170
D0,sys/4/D,CHS,4.0,sys,4,,CHS,D,73.51,455,619,77.18,5.00%,0.004492939666238768,477.75,619,Cascaded,2027,477.75,619
D0,sys/4/D,CID,4.0,sys,4,,CID,D,58.12,68,117,61.03,5.00%,0.0006714723017675521,71.4,117,Cascaded,2027,71.4,117
D0,sys/4/D,CIU,4.0,sys,4,,CIU,D,66.0,33,50,69.3,5.00%,0.0003258615582107238,34.65,50,Cascaded,2027,34.65,50
D0,sys/4/D,CLE,4.0,sys,4,,CLE,D,73.58,571,776,77.26,5.00%,0.005638392416312827,599.55,776,Cascaded,2027,599.55,776
D0,sys/4/D,CLT,4.0,sys,4,,CLT,D,76.34,626,820,80.16,5.00%,0.0061814950133307,657.3,820,Cascaded,2027,657.3,820
D0,sys/4/D,CMH,4.0,sys,4,,CMH,D,79.75,630,790,83.73,5.00%,0.006220993384022909,661.5,790,Cascaded,2027,661.5,790
D0,sys/4/D,COS,4.0,sys,4,,COS,D,76.52,88,115,80.35,5.00%,0.0008689641552285969,92.4,115,Cascaded,2027,92.4,115
D0,sys/4/D,CRW,4.0,sys,4,,CRW,D,75.86,88,116,79.66,5.00%,0.0008689641552285969,92.4,116,Cascaded,2027,92.4,116
D0,sys/4/D,CSG,4.0,sys,4,,CSG,D,60.47,52,86,63.49,5.00%,0.0005134788189987163,54.6,86,Cascaded,2027,54.6,86
D0,sys/4/D,CVG,4.0,sys,4,,CVG,D,74.11,1065,1437,77.82,5.00%,0.010516441196800633,1118.25,1437,Cascaded,2027,1118.25,1437
D0,sys/4/D,CWA,4.0,sys,4,,CWA,D,74.58,44,59,78.31,5.00%,0.00043448207761429843,46.2,59,Cascaded,2027,46.2,59
D0,sys/4/D,DAB,4.0,sys,4,,DAB,D,81.36,96,118,85.42,5.00%,0.0009479608966130147,100.8,118,Cascaded,2027,100.8,118
D0,sys/4/D,DAL,4.0,sys,4,,DAL,D,70.71,99,140,74.25,5.00%,0.0009775846746321714,103.95,140,Cascaded,2027,103.95,140
D0,sys/4/D,DAY,4.0,sys,4,,DAY,D,72.88,86,118,76.53,5.00%,0.0008492149698824924,90.3,118,Cascaded,2027,90.3,118
D0,sys/4/D,DCA,4.0,sys,4,,DCA,D,65.04,1081,1662,68.29,5.00%,0.010674434679569468,1135.05,1662,Cascaded,2027,1135.05,1662
D0,sys/4/D,DEN,4.0,sys,4,,DEN,D,75.51,820,1086,79.28,5.00%,0.008097165991902834,861.0,1086,Cascaded,2027,861.0,1086
D0,sys/4/D,DFW,4.0,sys,4,,DFW,D,70.27,657,935,73.78,5.00%,0.006487607386195319,689.85,935,Cascaded,2027,689.85,935
D0,sys/4/D,DHN,4.0,sys,4,,DHN,D,74.42,64,86,78.14,5.00%,0.0006319739310753431,67.2,86,Cascaded,2027,67.2,86
D0,sys/4/D,DJT,4.0,sys,4,,DJT,D,56.81,367,646,59.65,5.00%,0.003623975511010171,385.35,646,Cascaded,2027,385.35,646
D0,sys/4/D,DLH,4.0,sys,4,,DLH,D,73.73,87,118,77.42,5.00%,0.0008590895625555446,91.35,118,Cascaded,2027,91.35,118
D0,sys/4/D,DSM,4.0,sys,4,,DSM,D,79.8,245,307,83.79,5.00%,0.0024192752048977978,257.25,307,Cascaded,2027,257.25,307
D0,sys/4/D,DTW,4.0,sys,4,,DTW,D,72.43,6579,9083,76.05,5.00%,0.06496494519601066,6907.95,9083,Cascaded,2027,6907.95,9083
D0,sys/4/D,ECP,4.0,sys,4,,ECP,D,72.32,209,289,75.93,5.00%,0.0020637898686679174,219.45,289,Cascaded,2027,219.45,289
D0,sys/4/D,EKO,4.0,sys,4,,EKO,D,91.3,42,46,95.87,5.00%,0.0004147328922681939,44.1,46,Cascaded,2027,44.1,46
D0,sys/4/D,ELM,4.0,sys,4,,ELM,D,80.26,61,76,84.28,5.00%,0.0006023501530561864,64.05,76,Cascaded,2027,64.05,76
D0,sys/4/D,ELP,4.0,sys,4,,ELP,D,83.33,50,60,87.5,5.00%,0.0004937296336526119,52.5,60,Cascaded,2027,52.5,60
D0,sys/4/D,ESC,4.0,sys,4,,ESC,D,90.24,37,41,94.76,5.00%,0.00036535992890293276,38.85,41,Cascaded,2027,38.85,41
D0,sys/4/D,EUG,4.0,sys,4,,EUG,D,89.33,134,150,93.8,5.00%,0.0013231954181889998,140.7,150,Cascaded,2027,140.7,150
D0,sys/4/D,EVV,4.0,sys,4,,EVV,D,80.0,80,100,84.0,5.00%,0.0007899674138441789,84.0,100,Cascaded,2027,84.0,100
D0,sys/4/D,EWR,4.0,sys,4,,EWR,D,75.71,589,778,79.49,5.00%,0.005816135084427768,618.45,778,Cascaded,2027,618.45,778
D0,sys/4/D,EYW,4.0,sys,4,,EYW,D,80.67,121,150,84.7,5.00%,0.0011948257134393207,127.05,150,Cascaded,2027,127.05,150
D0,sys/4/D,FAI,4.0,sys,4,,FAI,D,90.0,27,30,94.5,5.00%,0.0002666140021724104,28.35,30,Cascaded,2027,28.35,30
D0,sys/4/D,FAR,4.0,sys,4,,FAR,D,77.14,135,175,81.0,5.00%,0.001333070010862052,141.75,175,Cascaded,2027,141.75,175
D0,sys/4/D,FAT,4.0,sys,4,,FAT,D,81.03,94,116,85.09,5.00%,0.0009282117112669102,98.7,116,Cascaded,2027,98.7,116
D0,sys/4/D,FAY,4.0,sys,4,,FAY,D,75.0,87,116,78.75,5.00%,0.0008590895625555446,91.35,116,Cascaded,2027,91.35,116
D0,sys/4/D,FCA,4.0,sys,4,,FCA,D,80.83,97,120,84.88,5.00%,0.0009578354892860669,101.85,120,Cascaded,2027,101.85,120
D0,sys/4/D,FLL,4.0,sys,4,,FLL,D,62.77,757,1206,65.91,5.00%,0.0074750666535005434,794.85,1206,Cascaded,2027,794.85,1206
D0,sys/4/D,FSD,4.0,sys,4,,FSD,D,85.23,150,176,89.49,5.00%,0.0014811889009578355,157.5,176,Cascaded,2027,157.5,176
D0,sys/4/D,FWA,4.0,sys,4,,FWA,D,73.33,132,180,77.0,5.00%,0.0013034462328428951,138.6,180,Cascaded,2027,138.6,180
D0,sys/4/D,GEG,4.0,sys,4,,GEG,D,86.26,452,524,90.57,5.00%,0.0044633158882196105,474.6,524,Cascaded,2027,474.6,524
D0,sys/4/D,GFK,4.0,sys,4,,GFK,D,83.17,84,101,87.33,5.00%,0.0008294657845363878,88.2,101,Cascaded,2027,88.2,101
D0,sys/4/D,GJT,4.0,sys,4,,GJT,D,88.46,46,52,92.88,5.00%,0.0004542312629604029,48.3,52,Cascaded,2027,48.3,52
D0,sys/4/D,GNV,4.0,sys,4,,GNV,D,77.46,110,142,81.34,5.00%,0.001086205194035746,115.5,142,Cascaded,2027,115.5,142
D0,sys/4/D,GPT,4.0,sys,4,,GPT,D,79.31,92,116,83.28,5.00%,0.0009084625259208058,96.6,116,Cascaded,2027,96.6,116
D0,sys/4/D,GRB,4.0,sys,4,,GRB,D,82.44,169,205,86.56,5.00%,0.001668806161745828,177.45,205,Cascaded,2027,177.45,205
D0,sys/4/D,GRR,4.0,sys,4,,GRR,D,79.41,401,505,83.38,5.00%,0.003959711661893947,421.05,505,Cascaded,2027,421.05,505
D0,sys/4/D,GSO,4.0,sys,4,,GSO,D,77.37,318,411,81.24,5.00%,0.0031401204700306114,333.9,411,Cascaded,2027,333.9,411
D0,sys/4/D,GSP,4.0,sys,4,,GSP,D,79.17,323,408,83.12,5.00%,0.0031894934333958724,339.15,408,Cascaded,2027,339.15,408
D0,sys/4/D,GTF,4.0,sys,4,,GTF,D,90.0,81,90,94.5,5.00%,0.0007998420065172311,85.05,90,Cascaded,2027,85.05,90
D0,sys/4/D,GTR,4.0,sys,4,,GTR,D,76.67,46,60,80.5,5.00%,0.0004542312629604029,48.3,60,Cascaded,2027,48.3,60
D0,sys/4/D,HHH,4.0,sys,4,,HHH,D,80.56,29,36,84.58,5.00%,0.00028636318751851486,30.45,36,Cascaded,2027,30.45,36
D0,sys/4/D,HIB,4.0,sys,4,,HIB,D,82.0,41,50,86.1,5.00%,0.0004048582995951417,43.05,50,Cascaded,2027,43.05,50
D0,sys/4/D,HLN,4.0,sys,4,,HLN,D,95.0,57,60,99.75,5.00%,0.0005628517823639775,59.85,60,Cascaded,2027,59.85,60
D0,sys/4/D,HNL,4.0,sys,4,,HNL,D,72.15,228,316,75.76,5.00%,0.00225140712945591,239.4,316,Cascaded,2027,239.4,316
D0,sys/4/D,HOU,4.0,sys,4,,HOU,D,78.26,90,115,82.17,5.00%,0.0008887133405747013,94.5,115,Cascaded,2027,94.5,115
D0,sys/4/D,HPN,4.0,sys,4,,HPN,D,62.56,142,227,65.68,5.00%,0.0014021921595734177,149.1,227,Cascaded,2027,149.1,227
D0,sys/4/D,HRL,4.0,sys,4,,HRL,D,60.0,18,30,63.0,5.00%,0.00017774266811494026,18.9,30,Cascaded,2027,18.9,30
D0,sys/4/D,HSV,4.0,sys,4,,HSV,D,80.31,257,320,84.33,5.00%,0.002537770316974425,269.85,320,Cascaded,2027,269.85,320
D0,sys/4/D,IAD,4.0,sys,4,,IAD,D,77.07,363,471,80.92,5.00%,0.003584477140317962,381.15,471,Cascaded,2027,381.15,471
D0,sys/4/D,IAH,4.0,sys,4,,IAH,D,65.19,470,721,68.45,5.00%,0.004641058556334551,493.5,721,Cascaded,2027,493.5,721
D0,sys/4/D,ICT,4.0,sys,4,,ICT,D,70.15,94,134,73.66,5.00%,0.0009282117112669102,98.7,134,Cascaded,2027,98.7,134
D0,sys/4/D,IDA,4.0,sys,4,,IDA,D,80.0,72,90,84.0,5.00%,0.0007109706724597611,75.6,90,Cascaded,2027,75.6,90
D0,sys/4/D,ILM,4.0,sys,4,,ILM,D,74.57,129,173,78.29,5.00%,0.0012738224548237385,135.45,173,Cascaded,2027,135.45,173
D0,sys/4/D,IMT,4.0,sys,4,,IMT,D,66.67,38,57,70.0,5.00%,0.000375234521575985,39.9,57,Cascaded,2027,39.9,57
D0,sys/4/D,IND,4.0,sys,4,,IND,D,77.46,749,967,81.33,5.00%,0.007396069912116126,786.45,967,Cascaded,2027,786.45,967
D0,sys/4/D,INL,4.0,sys,4,,INL,D,87.23,41,47,91.6,5.00%,0.0004048582995951417,43.05,47,Cascaded,2027,43.05,47
D0,sys/4/D,ITH,4.0,sys,4,,ITH,D,75.86,44,58,79.66,5.00%,0.00043448207761429843,46.2,58,Cascaded,2027,46.2,58
D0,sys/4/D,JAC,4.0,sys,4,,JAC,D,77.78,70,90,81.67,5.00%,0.0006912214871136566,73.5,90,Cascaded,2027,73.5,90
D0,sys/4/D,JAN,4.0,sys,4,,JAN,D,81.08,180,222,85.14,5.00%,0.0017774266811494026,189.0,222,Cascaded,2027,189.0,222
D0,sys/4/D,JAX,4.0,sys,4,,JAX,D,72.52,541,746,76.15,5.00%,0.00534215463612126,568.05,746,Cascaded,2027,568.05,746
D0,sys/4/D,JFK,4.0,sys,4,,JFK,D,74.36,3648,4906,78.08,5.00%,0.03602251407129456,3830.4,4906,Cascaded,2027,3830.4,4906
D0,sys/4/D,KOA,4.0,sys,4,,KOA,D,63.77,44,69,66.96,5.00%,0.00043448207761429843,46.2,69,Cascaded,2027,46.2,69
D0,sys/4/D,LAN,4.0,sys,4,,LAN,D,60.47,52,86,63.49,5.00%,0.0005134788189987163,54.6,86,Cascaded,2027,54.6,86
D0,sys/4/D,LAS,4.0,sys,4,,LAS,D,75.15,1113,1481,78.91,5.00%,0.01099042164510714,1168.65,1481,Cascaded,2027,1168.65,1481
D0,sys/4/D,LAX,4.0,sys,4,,LAX,D,74.6,3084,4134,78.33,5.00%,0.030453243803693096,3238.2,4134,Cascaded,2027,3238.2,4134
D0,sys/4/D,LEX,4.0,sys,4,,LEX,D,82.85,285,344,86.99,5.00%,0.0028142589118198874,299.25,344,Cascaded,2027,299.25,344
D0,sys/4/D,LFT,4.0,sys,4,,LFT,D,79.31,92,116,83.28,5.00%,0.0009084625259208058,96.6,116,Cascaded,2027,96.6,116
D0,sys/4/D,LGA,4.0,sys,4,,LGA,D,65.96,4616,6998,69.26,5.00%,0.045581119778809125,4846.8,6998,Cascaded,2027,4846.8,6998
D0,sys/4/D,LGB,4.0,sys,4,,LGB,D,77.78,70,90,81.67,5.00%,0.0006912214871136566,73.5,90,Cascaded,2027,73.5,90
D0,sys/4/D,LIH,4.0,sys,4,,LIH,D,67.8,40,59,71.19,5.00%,0.00039498370692208945,42.0,59,Cascaded,2027,42.0,59
D0,sys/4/D,LIT,4.0,sys,4,,LIT,D,81.4,210,258,85.47,5.00%,0.0020736644613409696,220.5,258,Cascaded,2027,220.5,258
D0,sys/4/D,LWS,4.0,sys,4,,LWS,D,91.67,55,60,96.25,5.00%,0.000543102597017873,57.75,60,Cascaded,2027,57.75,60
D0,sys/4/D,MBS,4.0,sys,4,,MBS,D,77.36,82,106,81.23,5.00%,0.0008097165991902834,86.1,106,Cascaded,2027,86.1,106
D0,sys/4/D,MCI,4.0,sys,4,,MCI,D,78.58,664,845,82.51,5.00%,0.006556729534906685,697.2,845,Cascaded,2027,697.2,845
D0,sys/4/D,MCO,4.0,sys,4,,MCO,D,66.4,1310,1973,69.72,5.00%,0.01293571640169843,1375.5,1973,Cascaded,2027,1375.5,1973
