KPI_Name,parent,node,Tier,sys,ml_dc_1,ml_dc_2,dom_int,station,fleet,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,sys/DL/319,DTW,4.1,sys,DL,,,DTW,319,69.62,6229,8947,73.1,5.00%,0.11377792390450618,6540.45,8947,Cascaded,2027,6540.45,8947
D0,sys/DL/319,ECP,4.1,sys,DL,,,ECP,319,73.33,11,15,77.0,5.00%,0.00020092425155716296,11.55,15,Cascaded,2027,11.549999999999999,15
D0,sys/DL/319,EWR,4.1,sys,DL,,,EWR,319,59.89,221,369,62.89,5.00%,0.00403675087219391,232.05,369,Cascaded,2027,232.04999999999998,369
D0,sys/DL/319,EYW,4.1,sys,DL,,,EYW,319,72.1,1031,1430,75.7,5.00%,0.018832082123221364,1082.55,1430,Cascaded,2027,1082.55,1430
D0,sys/DL/319,FAR,4.1,sys,DL,,,FAR,319,75.71,53,70,79.5,5.00%,0.0009680895756845124,55.65,70,Cascaded,2027,55.65,70
D0,sys/DL/319,FCA,4.1,sys,DL,,,FCA,319,69.37,77,111,72.84,5.00%,0.0014064697609001407,80.85,111,Cascaded,2027,80.85,111
D0,sys/DL/319,FLL,4.1,sys,DL,,,FLL,319,58.6,109,186,61.53,5.00%,0.0019909766745209783,114.45,186,Cascaded,2027,114.45,186
D0,sys/DL/319,FSD,4.1,sys,DL,,,FSD,319,81.18,578,712,85.24,5.00%,0.01055765612727638,606.9,712,Cascaded,2027,606.9,712
D0,sys/DL/319,GEG,4.1,sys,DL,,,GEG,319,75.76,50,66,79.55,5.00%,0.0009132920525325588,52.5,66,Cascaded,2027,52.5,66
D0,sys/DL/319,GNV,4.1,sys,DL,,,GNV,319,45.45,10,22,47.73,5.00%,0.00018265841050651177,10.5,22,Cascaded,2027,10.5,22
D0,sys/DL/319,GRR,4.1,sys,DL,,,GRR,319,75.68,84,111,79.46,5.00%,0.0015343306482546988,88.2,111,Cascaded,2027,88.2,111
D0,sys/DL/319,GSO,4.1,sys,DL,,,GSO,319,63.46,33,52,66.63,5.00%,0.0006027727546714888,34.65,52,Cascaded,2027,34.65,52
D0,sys/DL/319,GSP,4.1,sys,DL,,,GSP,319,64.62,42,65,67.85,5.00%,0.0007671653241273494,44.1,65,Cascaded,2027,44.1,65
D0,sys/DL/319,HDN,4.1,sys,DL,,,HDN,319,56.25,18,32,59.06,5.00%,0.0003287851389117212,18.9,32,Cascaded,2027,18.9,32
D0,sys/DL/319,HOU,4.1,sys,DL,,,HOU,319,68.78,141,205,72.22,5.00%,0.002575483588141816,148.05,205,Cascaded,2027,148.04999999999998,205
D0,sys/DL/319,HRL,4.1,sys,DL,,,HRL,319,74.8,92,123,78.54,5.00%,0.0016804573766599083,96.6,123,Cascaded,2027,96.6,123
D0,sys/DL/319,HSV,4.1,sys,DL,,,HSV,319,100.0,1,1,105.0,5.00%,1.8265841050651177e-05,1.05,1,Cascaded,2027,1.05,1
D0,sys/DL/319,IAD,4.1,sys,DL,,,IAD,319,60.51,403,666,63.54,5.00%,0.007361133943412424,423.15,666,Cascaded,2027,423.15,666
D0,sys/DL/319,IAH,4.1,sys,DL,,,IAH,319,73.03,1595,2184,76.68,5.00%,0.02913401647578863,1674.75,2184,Cascaded,2027,1674.75,2184
D0,sys/DL/319,ILM,4.1,sys,DL,,,ILM,319,100.0,6,6,105.0,5.00%,0.00010959504630390706,6.3,6,Cascaded,2027,6.3,6
D0,sys/DL/319,IND,4.1,sys,DL,,,IND,319,74.35,200,269,78.07,5.00%,0.0036531682101302353,210.0,269,Cascaded,2027,210.0,269
D0,sys/DL/319,JAC,4.1,sys,DL,,,JAC,319,71.98,519,721,75.58,5.00%,0.009479971505287961,544.95,721,Cascaded,2027,544.9499999999999,721
D0,sys/DL/319,JAX,4.1,sys,DL,,,JAX,319,77.44,230,297,81.31,5.00%,0.004201143441649771,241.5,297,Cascaded,2027,241.5,297
D0,sys/DL/319,JFK,4.1,sys,DL,,,JFK,319,75.03,1358,1810,78.78,5.00%,0.024805012146784298,1425.9,1810,Cascaded,2027,1425.8999999999999,1810
D0,sys/DL/319,LAS,4.1,sys,DL,,,LAS,319,80.0,52,65,84.0,5.00%,0.0009498237346338613,54.6,65,Cascaded,2027,54.6,65
D0,sys/DL/319,LAX,4.1,sys,DL,,,LAX,319,75.9,4195,5527,79.7,5.00%,0.07662520320748169,4404.75,5527,Cascaded,2027,4404.75,5527
D0,sys/DL/319,LEX,4.1,sys,DL,,,LEX,319,83.82,57,68,88.01,5.00%,0.0010411529398871172,59.85,68,Cascaded,2027,59.85,68
D0,sys/DL/319,LGA,4.1,sys,DL,,,LGA,319,61.4,35,57,64.47,5.00%,0.0006393044367727912,36.75,57,Cascaded,2027,36.75,57
D0,sys/DL/319,LGB,4.1,sys,DL,,,LGB,319,100.0,1,1,105.0,5.00%,1.8265841050651177e-05,1.05,1,Cascaded,2027,1.05,1
D0,sys/DL/319,LIT,4.1,sys,DL,,,LIT,319,62.5,5,8,65.62,5.00%,9.132920525325589e-05,5.25,8,Cascaded,2027,5.25,8
D0,sys/DL/319,MBJ,4.1,sys,DL,,,MBJ,319,74.19,46,62,77.9,5.00%,0.0008402286883299542,48.3,62,Cascaded,2027,48.3,62
D0,sys/DL/319,MCI,4.1,sys,DL,,,MCI,319,81.26,707,870,85.33,5.00%,0.012913949622810382,742.35,870,Cascaded,2027,742.35,870
D0,sys/DL/319,MCO,4.1,sys,DL,,,MCO,319,64.94,880,1355,68.19,5.00%,0.016073940124573034,924.0,1355,Cascaded,2027,924.0,1355
D0,sys/DL/319,MDT,4.1,sys,DL,,,MDT,319,59.46,22,37,62.43,5.00%,0.0004018485031143259,23.1,37,Cascaded,2027,23.099999999999998,37
D0,sys/DL/319,MDW,4.1,sys,DL,,,MDW,319,73.39,262,357,77.06,5.00%,0.004785650355270609,275.1,357,Cascaded,2027,275.1,357
D0,sys/DL/319,MEM,4.1,sys,DL,,,MEM,319,61.63,53,86,64.71,5.00%,0.0009680895756845124,55.65,86,Cascaded,2027,55.65,86
D0,sys/DL/319,MEX,4.1,sys,DL,,,MEX,319,78.4,853,1088,82.32,5.00%,0.015580762416205454,895.65,1088,Cascaded,2027,895.65,1088
D0,sys/DL/319,MIA,4.1,sys,DL,,,MIA,319,58.94,422,716,61.89,5.00%,0.007708184923374797,443.1,716,Cascaded,2027,443.09999999999997,716
D0,sys/DL/319,MKE,4.1,sys,DL,,,MKE,319,78.66,199,253,82.59,5.00%,0.0036349023690795844,208.95,253,Cascaded,2027,208.95,253
D0,sys/DL/319,MLB,4.1,sys,DL,,,MLB,319,83.77,191,228,87.96,5.00%,0.003488775640674375,200.55,228,Cascaded,2027,200.54999999999998,228
D0,sys/DL/319,MSN,4.1,sys,DL,,,MSN,319,92.23,95,103,96.84,5.00%,0.0017352548998118618,99.75,103,Cascaded,2027,99.75,103
D0,sys/DL/319,MSO,4.1,sys,DL,,,MSO,319,82.5,264,320,86.62,5.00%,0.004822182037371911,277.2,320,Cascaded,2027,277.2,320
D0,sys/DL/319,MSP,4.1,sys,DL,,,MSP,319,69.25,4123,5954,72.71,5.00%,0.0753100626518348,4329.15,5954,Cascaded,2027,4329.15,5954
D0,sys/DL/319,MSY,4.1,sys,DL,,,MSY,319,72.77,342,470,76.4,5.00%,0.006246917639322703,359.1,470,Cascaded,2027,359.09999999999997,470
D0,sys/DL/319,MTY,4.1,sys,DL,,,MTY,319,89.32,301,337,93.78,5.00%,0.005498018156246004,316.05,337,Cascaded,2027,316.05,337
D0,sys/DL/319,MYR,4.1,sys,DL,,,MYR,319,72.76,195,268,76.4,5.00%,0.0035618390048769797,204.75,268,Cascaded,2027,204.75,268
D0,sys/DL/319,MZT,4.1,sys,DL,,,MZT,319,78.57,11,14,82.5,5.00%,0.00020092425155716296,11.55,14,Cascaded,2027,11.549999999999999,14
D0,sys/DL/319,NAS,4.1,sys,DL,,,NAS,319,63.64,21,33,66.82,5.00%,0.0003835826620636747,22.05,33,Cascaded,2027,22.05,33
D0,sys/DL/319,OKC,4.1,sys,DL,,,OKC,319,82.45,263,319,86.57,5.00%,0.00480391619632126,276.15,319,Cascaded,2027,276.15,319
D0,sys/DL/319,OMA,4.1,sys,DL,,,OMA,319,76.25,244,320,80.06,5.00%,0.004456865216358887,256.2,320,Cascaded,2027,256.2,320
D0,sys/DL/319,ONT,4.1,sys,DL,,,ONT,319,91.35,95,104,95.91,5.00%,0.0017352548998118618,99.75,104,Cascaded,2027,99.75,104
D0,sys/DL/319,ORD,4.1,sys,DL,,,ORD,319,57.5,184,320,60.38,5.00%,0.0033609147533198167,193.2,320,Cascaded,2027,193.2,320
D0,sys/DL/319,ORF,4.1,sys,DL,,,ORF,319,76.47,26,34,80.29,5.00%,0.00047491186731693063,27.3,34,Cascaded,2027,27.3,34
D0,sys/DL/319,PDX,4.1,sys,DL,,,PDX,319,81.78,1216,1487,85.86,5.00%,0.022211262717591832,1276.8,1487,Cascaded,2027,1276.8,1487
D0,sys/DL/319,PHL,4.1,sys,DL,,,PHL,319,68.12,250,367,71.53,5.00%,0.004566460262662794,262.5,367,Cascaded,2027,262.5,367
D0,sys/DL/319,PHX,4.1,sys,DL,,,PHX,319,88.67,133,150,93.1,5.00%,0.0024293568597366067,139.65,150,Cascaded,2027,139.65,150
D0,sys/DL/319,PIT,4.1,sys,DL,,,PIT,319,85.51,118,138,89.78,5.00%,0.002155369243976839,123.9,138,Cascaded,2027,123.89999999999999,138
D0,sys/DL/319,PSC,4.1,sys,DL,,,PSC,319,91.27,460,504,95.83,5.00%,0.008402286883299541,483.0,504,Cascaded,2027,483.0,504
D0,sys/DL/319,PSP,4.1,sys,DL,,,PSP,319,53.19,25,47,55.85,5.00%,0.0004566460262662794,26.25,47,Cascaded,2027,26.25,47
D0,sys/DL/319,PVD,4.1,sys,DL,,,PVD,319,79.18,251,317,83.14,5.00%,0.004584726103713446,263.55,317,Cascaded,2027,263.55,317
D0,sys/DL/319,PWM,4.1,sys,DL,,,PWM,319,15.38,2,13,16.15,5.00%,3.6531682101302354e-05,2.1,13,Cascaded,2027,2.1,13
D0,sys/DL/319,RAP,4.1,sys,DL,,,RAP,319,53.33,8,15,56.0,5.00%,0.00014612672840520942,8.4,15,Cascaded,2027,8.4,15
D0,sys/DL/319,RDU,4.1,sys,DL,,,RDU,319,71.49,1422,1989,75.07,5.00%,0.025974025974025976,1493.1,1989,Cascaded,2027,1493.1,1989
D0,sys/DL/319,RIC,4.1,sys,DL,,,RIC,319,78.85,164,208,82.79,5.00%,0.002995597932306793,172.2,208,Cascaded,2027,172.2,208
D0,sys/DL/319,RNO,4.1,sys,DL,,,RNO,319,79.31,23,29,83.28,5.00%,0.0004201143441649771,24.15,29,Cascaded,2027,24.15,29
D0,sys/DL/319,ROA,4.1,sys,DL,,,ROA,319,85.63,304,355,89.92,5.00%,0.005552815679397958,319.2,355,Cascaded,2027,319.2,355
D0,sys/DL/319,ROC,4.1,sys,DL,,,ROC,319,47.58,59,124,49.96,5.00%,0.0010776846219884195,61.95,124,Cascaded,2027,61.949999999999996,124
D0,sys/DL/319,RSW,4.1,sys,DL,,,RSW,319,73.6,184,250,77.28,5.00%,0.0033609147533198167,193.2,250,Cascaded,2027,193.2,250
D0,sys/DL/319,SAN,4.1,sys,DL,,,SAN,319,71.58,68,95,75.16,5.00%,0.00124207719144428,71.4,95,Cascaded,2027,71.39999999999999,95
D0,sys/DL/319,SAT,4.1,sys,DL,,,SAT,319,80.37,1462,1819,84.39,5.00%,0.02670465961605202,1535.1,1819,Cascaded,2027,1535.1,1819
D0,sys/DL/319,SAV,4.1,sys,DL,,,SAV,319,55.28,136,246,58.05,5.00%,0.00248415438288856,142.8,246,Cascaded,2027,142.79999999999998,246
D0,sys/DL/319,SDF,4.1,sys,DL,,,SDF,319,77.78,21,27,81.67,5.00%,0.0003835826620636747,22.05,27,Cascaded,2027,22.05,27
D0,sys/DL/319,SEA,4.1,sys,DL,,,SEA,319,75.23,164,218,78.99,5.00%,0.002995597932306793,172.2,218,Cascaded,2027,172.2,218
D0,sys/DL/319,SFO,4.1,sys,DL,,,SFO,319,60.94,284,466,63.99,5.00%,0.005187498858384934,298.2,466,Cascaded,2027,298.2,466
D0,sys/DL/319,SJC,4.1,sys,DL,,,SJC,319,86.43,363,420,90.75,5.00%,0.006630500301386378,381.15,420,Cascaded,2027,381.15,420
D0,sys/DL/319,SJD,4.1,sys,DL,,,SJD,319,45.83,11,24,48.12,5.00%,0.00020092425155716296,11.55,24,Cascaded,2027,11.549999999999999,24
D0,sys/DL/319,SLC,4.1,sys,DL,,,SLC,319,71.61,3395,4741,75.19,5.00%,0.06201253036696075,3564.75,4741,Cascaded,2027,3564.75,4741
D0,sys/DL/319,SMF,4.1,sys,DL,,,SMF,319,87.82,346,394,92.21,5.00%,0.006319981003525307,363.3,394,Cascaded,2027,363.3,394
D0,sys/DL/319,SNA,4.1,sys,DL,,,SNA,319,77.03,57,74,80.88,5.00%,0.0010411529398871172,59.85,74,Cascaded,2027,59.85,74
D0,sys/DL/319,SRQ,4.1,sys,DL,,,SRQ,319,64.29,18,28,67.5,5.00%,0.0003287851389117212,18.9,28,Cascaded,2027,18.9,28
D0,sys/DL/319,STL,4.1,sys,DL,,,STL,319,81.35,506,622,85.42,5.00%,0.009242515571629495,531.3,622,Cascaded,2027,531.3,622
D0,sys/DL/319,SYR,4.1,sys,DL,,,SYR,319,81.48,176,216,85.56,5.00%,0.0032147880249146074,184.8,216,Cascaded,2027,184.79999999999998,216
D0,sys/DL/319,TPA,4.1,sys,DL,,,TPA,319,77.41,370,478,81.28,5.00%,0.006758361188740935,388.5,478,Cascaded,2027,388.5,478
D0,sys/DL/319,TUS,4.1,sys,DL,,,TUS,319,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/DL/319,TVC,4.1,sys,DL,,,TVC,319,71.34,224,314,74.9,5.00%,0.004091548395345864,235.2,314,Cascaded,2027,235.2,314
D0,sys/DL/319,TYS,4.1,sys,DL,,,TYS,319,100.0,1,1,105.0,5.00%,1.8265841050651177e-05,1.05,1,Cascaded,2027,1.05,1
D0,sys/DL/319,VPS,4.1,sys,DL,,,VPS,319,87.65,71,81,92.04,5.00%,0.0012968747145962335,74.55,81,Cascaded,2027,74.55,81
D0,sys/DL/319,YUL,4.1,sys,DL,,,YUL,319,73.34,619,844,77.01,5.00%,0.011306555610353078,649.95,844,Cascaded,2027,649.9499999999999,844
D0,sys/DL/319,YVR,4.1,sys,DL,,,YVR,319,66.67,54,81,70.0,5.00%,0.0009863554167351635,56.7,81,Cascaded,2027,56.699999999999996,81
D0,sys/DL/319,YYC,4.1,sys,DL,,,YYC,319,66.86,117,175,70.2,5.00%,0.0021371034029261876,122.85,175,Cascaded,2027,122.85,175
D0,sys/DL/319,YYZ,4.1,sys,DL,,,YYZ,319,36.36,16,44,38.18,5.00%,0.00029225345681041883,16.8,44,Cascaded,2027,16.8,44
D0,sys/DL/320,ABQ,4.1,sys,DL,,,ABQ,320,88.57,124,140,93.0,5.00%,0.0027559842642188785,130.2,140,Cascaded,2027,130.20000000000002,140
D0,sys/DL/320,ALB,4.1,sys,DL,,,ALB,320,67.98,501,737,71.38,5.00%,0.011135065454626275,526.05,737,Cascaded,2027,526.0500000000001,737
D0,sys/DL/320,ATL,4.1,sys,DL,,,ATL,320,63.59,8594,13514,66.77,5.00%,0.1910074900540084,9023.7,13514,Cascaded,2027,9023.7,13514
D0,sys/DL/320,ATW,4.1,sys,DL,,,ATW,320,70.21,33,47,73.72,5.00%,0.0007334474251550242,34.65,47,Cascaded,2027,34.65,47
D0,sys/DL/320,AUS,4.1,sys,DL,,,AUS,320,70.25,2210,3146,73.76,5.00%,0.04911875180583646,2320.5,3146,Cascaded,2027,2320.5,3146
D0,sys/DL/320,BDL,4.1,sys,DL,,,BDL,320,66.32,1264,1906,69.63,5.00%,0.02809325895139244,1327.2,1906,Cascaded,2027,1327.2,1906
D0,sys/DL/320,BGR,4.1,sys,DL,,,BGR,320,28.57,2,7,30.0,5.00%,4.445135910030449e-05,2.1,7,Cascaded,2027,2.1,7
D0,sys/DL/320,BHM,4.1,sys,DL,,,BHM,320,70.0,7,10,73.5,5.00%,0.00015557975685106572,7.35,10,Cascaded,2027,7.3500000000000005,10
D0,sys/DL/320,BIL,4.1,sys,DL,,,BIL,320,92.36,447,484,96.97,5.00%,0.009934878758918055,469.35,484,Cascaded,2027,469.35,484
D0,sys/DL/320,BIS,4.1,sys,DL,,,BIS,320,78.11,132,169,82.01,5.00%,0.0029337897006200967,138.6,169,Cascaded,2027,138.6,169
D0,sys/DL/320,BNA,4.1,sys,DL,,,BNA,320,66.93,421,629,70.28,5.00%,0.009357011090614096,442.05,629,Cascaded,2027,442.05,629
D0,sys/DL/320,BOI,4.1,sys,DL,,,BOI,320,77.64,382,492,81.52,5.00%,0.008490209588158158,401.1,492,Cascaded,2027,401.1,492
D0,sys/DL/320,BOS,4.1,sys,DL,,,BOS,320,64.85,107,165,68.09,5.00%,0.0023781477118662905,112.35,165,Cascaded,2027,112.35000000000001,165
D0,sys/DL/320,BTV,4.1,sys,DL,,,BTV,320,66.98,71,106,70.33,5.00%,0.0015780232480608095,74.55,106,Cascaded,2027,74.55,106
D0,sys/DL/320,BUF,4.1,sys,DL,,,BUF,320,58.68,98,167,61.62,5.00%,0.00217811659591492,102.9,167,Cascaded,2027,102.9,167
D0,sys/DL/320,BWI,4.1,sys,DL,,,BWI,320,70.95,210,296,74.49,5.00%,0.004667392705531972,220.5,296,Cascaded,2027,220.5,296
D0,sys/DL/320,BZE,4.1,sys,DL,,,BZE,320,83.33,5,6,87.5,5.00%,0.00011112839775076123,5.25,6,Cascaded,2027,5.25,6
D0,sys/DL/320,BZN,4.1,sys,DL,,,BZN,320,75.65,87,115,79.43,5.00%,0.0019336341208632455,91.35,115,Cascaded,2027,91.35000000000001,115
D0,sys/DL/320,CAE,4.1,sys,DL,,,CAE,320,42.11,8,19,44.21,5.00%,0.00017780543640121796,8.4,19,Cascaded,2027,8.4,19
D0,sys/DL/320,CHA,4.1,sys,DL,,,CHA,320,55.56,5,9,58.33,5.00%,0.00011112839775076123,5.25,9,Cascaded,2027,5.25,9
D0,sys/DL/320,CHS,4.1,sys,DL,,,CHS,320,61.83,149,241,64.92,5.00%,0.0033116262529726847,156.45,241,Cascaded,2027,156.45000000000002,241
D0,sys/DL/320,CLE,4.1,sys,DL,,,CLE,320,69.63,188,270,73.11,5.00%,0.004178427755428623,197.4,270,Cascaded,2027,197.4,270
D0,sys/DL/320,CMH,4.1,sys,DL,,,CMH,320,76.96,147,191,80.81,5.00%,0.00326717489387238,154.35,191,Cascaded,2027,154.35,191
D0,sys/DL/320,COS,4.1,sys,DL,,,COS,320,66.67,10,15,70.0,5.00%,0.00022225679550152245,10.5,15,Cascaded,2027,10.5,15
D0,sys/DL/320,CUN,4.1,sys,DL,,,CUN,320,61.62,114,185,64.7,5.00%,0.002533727468717356,119.7,185,Cascaded,2027,119.7,185
D0,sys/DL/320,CVG,4.1,sys,DL,,,CVG,320,55.77,58,104,58.56,5.00%,0.0012890894139088302,60.9,104,Cascaded,2027,60.9,104
D0,sys/DL/320,DCA,4.1,sys,DL,,,DCA,320,58.69,1915,3263,61.62,5.00%,0.04256217633854155,2010.75,3263,Cascaded,2027,2010.75,3263
D0,sys/DL/320,DEN,4.1,sys,DL,,,DEN,320,63.68,484,760,66.87,5.00%,0.010757228902273687,508.2,760,Cascaded,2027,508.20000000000005,760
D0,sys/DL/320,DFW,4.1,sys,DL,,,DFW,320,61.15,1492,2440,64.2,5.00%,0.03316071388882715,1566.6,2440,Cascaded,2027,1566.6000000000001,2440
D0,sys/DL/320,DJT,4.1,sys,DL,,,DJT,320,52.38,121,231,55.0,5.00%,0.0026893072255684217,127.05,231,Cascaded,2027,127.05000000000001,231
D0,sys/DL/320,DTW,4.1,sys,DL,,,DTW,320,66.38,4329,6522,69.69,5.00%,0.09621496677260907,4545.45,6522,Cascaded,2027,4545.45,6522
D0,sys/DL/320,ECP,4.1,sys,DL,,,ECP,320,55.88,19,34,58.68,5.00%,0.0004222879114528927,19.95,34,Cascaded,2027,19.95,34
D0,sys/DL/320,EWR,4.1,sys,DL,,,EWR,320,66.67,162,243,70.0,5.00%,0.003600560087124664,170.1,243,Cascaded,2027,170.1,243
D0,sys/DL/320,FAR,4.1,sys,DL,,,FAR,320,82.19,120,146,86.3,5.00%,0.0026670815460182696,126.0,146,Cascaded,2027,126.0,146
D0,sys/DL/320,FCA,4.1,sys,DL,,,FCA,320,74.33,249,335,78.04,5.00%,0.005534194207987909,261.45,335,Cascaded,2027,261.45,335
D0,sys/DL/320,FLL,4.1,sys,DL,,,FLL,320,42.27,82,194,44.38,5.00%,0.0018225057231124843,86.1,194,Cascaded,2027,86.10000000000001,194
D0,sys/DL/320,FSD,4.1,sys,DL,,,FSD,320,88.89,8,9,93.33,5.00%,0.00017780543640121796,8.4,9,Cascaded,2027,8.4,9
D0,sys/DL/320,GCM,4.1,sys,DL,,,GCM,320,94.12,16,17,98.82,5.00%,0.0003556108728024359,16.8,17,Cascaded,2027,16.8,17
D0,sys/DL/320,GEG,4.1,sys,DL,,,GEG,320,72.76,203,279,76.4,5.00%,0.004511812948680906,213.15,279,Cascaded,2027,213.15,279
D0,sys/DL/320,GNV,4.1,sys,DL,,,GNV,320,66.67,2,3,70.0,5.00%,4.445135910030449e-05,2.1,3,Cascaded,2027,2.1,3
D0,sys/DL/320,GRB,4.1,sys,DL,,,GRB,320,84.21,32,38,88.42,5.00%,0.0007112217456048718,33.6,38,Cascaded,2027,33.6,38
D0,sys/DL/320,GRR,4.1,sys,DL,,,GRR,320,77.36,82,106,81.23,5.00%,0.0018225057231124843,86.1,106,Cascaded,2027,86.10000000000001,106
D0,sys/DL/320,GSO,4.1,sys,DL,,,GSO,320,100.0,3,3,105.0,5.00%,6.667703865045674e-05,3.15,3,Cascaded,2027,3.15,3
D0,sys/DL/320,GSP,4.1,sys,DL,,,GSP,320,86.67,13,15,91.0,5.00%,0.0002889338341519792,13.65,15,Cascaded,2027,13.65,15
D0,sys/DL/320,HDN,4.1,sys,DL,,,HDN,320,80.0,4,5,84.0,5.00%,8.890271820060898e-05,4.2,5,Cascaded,2027,4.2,5
D0,sys/DL/320,HOU,4.1,sys,DL,,,HOU,320,69.76,413,592,73.25,5.00%,0.009179205654212878,433.65,592,Cascaded,2027,433.65000000000003,592
D0,sys/DL/320,HRL,4.1,sys,DL,,,HRL,320,78.26,36,46,82.17,5.00%,0.0008001244638054808,37.8,46,Cascaded,2027,37.800000000000004,46
D0,sys/DL/320,IAD,4.1,sys,DL,,,IAD,320,63.91,216,338,67.1,5.00%,0.004800746782832885,226.8,338,Cascaded,2027,226.8,338
D0,sys/DL/320,IAH,4.1,sys,DL,,,IAH,320,54.45,532,977,57.18,5.00%,0.011824061520680995,558.6,977,Cascaded,2027,558.6,977
D0,sys/DL/320,IND,4.1,sys,DL,,,IND,320,56.95,127,223,59.8,5.00%,0.0028226613028693353,133.35,223,Cascaded,2027,133.35,223
D0,sys/DL/320,JAX,4.1,sys,DL,,,JAX,320,56.06,273,487,58.86,5.00%,0.006067610517191563,286.65,487,Cascaded,2027,286.65000000000003,487
D0,sys/DL/320,JFK,4.1,sys,DL,,,JFK,320,69.37,188,271,72.84,5.00%,0.004178427755428623,197.4,271,Cascaded,2027,197.4,271
D0,sys/DL/320,LAS,4.1,sys,DL,,,LAS,320,60.0,111,185,63.0,5.00%,0.0024670504300668993,116.55,185,Cascaded,2027,116.55,185
D0,sys/DL/320,LAX,4.1,sys,DL,,,LAX,320,75.64,683,903,79.42,5.00%,0.015180139132753984,717.15,903,Cascaded,2027,717.15,903
D0,sys/DL/320,LEX,4.1,sys,DL,,,LEX,320,68.18,30,44,71.59,5.00%,0.0006667703865045674,31.5,44,Cascaded,2027,31.5,44
D0,sys/DL/320,LGA,4.1,sys,DL,,,LGA,320,62.96,328,521,66.1,5.00%,0.007290022892449937,344.4,521,Cascaded,2027,344.40000000000003,521
D0,sys/DL/320,LGB,4.1,sys,DL,,,LGB,320,73.95,159,215,77.65,5.00%,0.003533883048474207,166.95,215,Cascaded,2027,166.95000000000002,215
D0,sys/DL/320,LIT,4.1,sys,DL,,,LIT,320,72.73,8,11,76.36,5.00%,0.00017780543640121796,8.4,11,Cascaded,2027,8.4,11
D0,sys/DL/320,MCI,4.1,sys,DL,,,MCI,320,81.41,219,269,85.48,5.00%,0.0048674238214833415,229.95,269,Cascaded,2027,229.95000000000002,269
D0,sys/DL/320,MCO,4.1,sys,DL,,,MCO,320,63.8,363,569,66.99,5.00%,0.008067921676705265,381.15,569,Cascaded,2027,381.15000000000003,569
D0,sys/DL/320,MDT,4.1,sys,DL,,,MDT,320,47.8,87,182,50.19,5.00%,0.0019336341208632455,91.35,182,Cascaded,2027,91.35000000000001,182
D0,sys/DL/320,MDW,4.1,sys,DL,,,MDW,320,79.65,270,339,83.63,5.00%,0.006000933478541106,283.5,339,Cascaded,2027,283.5,339
D0,sys/DL/320,MEM,4.1,sys,DL,,,MEM,320,88.89,8,9,93.33,5.00%,0.00017780543640121796,8.4,9,Cascaded,2027,8.4,9
D0,sys/DL/320,MIA,4.1,sys,DL,,,MIA,320,46.15,96,208,48.46,5.00%,0.0021336652368146155,100.8,208,Cascaded,2027,100.8,208
D0,sys/DL/320,MKE,4.1,sys,DL,,,MKE,320,72.39,312,431,76.01,5.00%,0.006934412019647501,327.6,431,Cascaded,2027,327.6,431
D0,sys/DL/320,MLB,4.1,sys,DL,,,MLB,320,100.0,1,1,105.0,5.00%,2.2225679550152245e-05,1.05,1,Cascaded,2027,1.05,1
D0,sys/DL/320,MSN,4.1,sys,DL,,,MSN,320,85.94,55,64,90.23,5.00%,0.0012224123752583736,57.75,64,Cascaded,2027,57.75,64
D0,sys/DL/320,MSO,4.1,sys,DL,,,MSO,320,82.4,192,233,86.52,5.00%,0.004267330473629231,201.6,233,Cascaded,2027,201.6,233
D0,sys/DL/320,MSP,4.1,sys,DL,,,MSP,320,67.73,5869,8665,71.12,5.00%,0.13044251327984352,6162.45,8665,Cascaded,2027,6162.45,8665
D0,sys/DL/320,MSY,4.1,sys,DL,,,MSY,320,61.34,411,670,64.41,5.00%,0.009134754295112573,431.55,670,Cascaded,2027,431.55,670
D0,sys/DL/320,MTY,4.1,sys,DL,,,MTY,320,87.5,21,24,91.88,5.00%,0.0004667392705531972,22.05,24,Cascaded,2027,22.05,24
D0,sys/DL/320,MYR,4.1,sys,DL,,,MYR,320,74.11,332,448,77.81,5.00%,0.0073789256106505455,348.6,448,Cascaded,2027,348.6,448
D0,sys/DL/320,NAS,4.1,sys,DL,,,NAS,320,67.02,63,94,70.37,5.00%,0.0014002178116595916,66.15,94,Cascaded,2027,66.15,94
D0,sys/DL/320,OKC,4.1,sys,DL,,,OKC,320,72.6,318,438,76.23,5.00%,0.007067766096948414,333.9,438,Cascaded,2027,333.90000000000003,438
D0,sys/DL/320,OMA,4.1,sys,DL,,,OMA,320,75.68,364,481,79.46,5.00%,0.008090147356255418,382.2,481,Cascaded,2027,382.2,481
D0,sys/DL/320,ONT,4.1,sys,DL,,,ONT,320,84.21,16,19,88.42,5.00%,0.0003556108728024359,16.8,19,Cascaded,2027,16.8,19
D0,sys/DL/320,ORD,4.1,sys,DL,,,ORD,320,43.9,72,164,46.1,5.00%,0.0016002489276109616,75.6,164,Cascaded,2027,75.60000000000001,164
D0,sys/DL/320,ORF,4.1,sys,DL,,,ORF,320,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
