KPI_Name,parent,node,Tier,sys,ml_dc_1,ml_dc_2,Mo_Nb,frst_flt_ind,dom_int,vendor,station,fleet,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,sys/DC/OO/8/Not First Flight/D,Menzies Aviation,7.0,sys,DC,OO,8,Not First Flight,D,Menzies Aviation,,,82.52,203,246,86.65,5.00%,0.014164108289143176,213.15,246,Cascaded,2027,213.15,246
D0,sys/DC/OO/8/Not First Flight/D,PrimeFlight,7.0,sys,DC,OO,8,Not First Flight,D,PrimeFlight,,,67.24,39,58,70.6,5.00%,0.0027211833658945016,40.95,58,Cascaded,2027,40.95,58
D0,sys/DC/OO/8/Not First Flight/D,SkyWest,7.0,sys,DC,OO,8,Not First Flight,D,SkyWest,,,85.38,578,677,89.65,5.00%,0.040329332961205694,606.9,677,Cascaded,2027,606.9,677
D0,sys/DC/OO/8/Not First Flight/D,Unifi,7.0,sys,DC,OO,8,Not First Flight,D,Unifi,,,73.49,4816,6553,77.17,5.00%,0.33603125872174155,5056.8,6553,Cascaded,2027,5056.8,6553
D0,sys/DC/OO/8/Not First Flight/I,Delta,7.0,sys,DC,OO,8,Not First Flight,I,Delta,,,71.0,492,693,74.55,5.00%,0.846815834767642,516.6,693,Cascaded,2027,516.5999999999999,693
D0,sys/DC/OO/8/Not First Flight/I,Samsic Assistance Canada Inc.,7.0,sys,DC,OO,8,Not First Flight,I,Samsic Assistance Canada Inc.,,,70.97,22,31,74.52,5.00%,0.0378657487091222,23.1,31,Cascaded,2027,23.099999999999998,31
D0,sys/DC/OO/8/Not First Flight/I,Unifi,7.0,sys,DC,OO,8,Not First Flight,I,Unifi,,,53.6,67,125,56.28,5.00%,0.1153184165232358,70.35,125,Cascaded,2027,70.35,125
D0,sys/DC/OO/9/First Flight/D,Delta,7.0,sys,DC,OO,9,First Flight,D,Delta,,,91.51,1348,1473,96.09,5.00%,0.4203305269722482,1415.4,1473,Cascaded,2027,1415.4,1473
D0,sys/DC/OO/9/First Flight/D,HHS Aviation,7.0,sys,DC,OO,9,First Flight,D,HHS Aviation,,,92.31,24,26,96.92,5.00%,0.007483629560336763,25.2,26,Cascaded,2027,25.200000000000003,26
D0,sys/DC/OO/9/First Flight/D,Menzies Aviation,7.0,sys,DC,OO,9,First Flight,D,Menzies Aviation,,,94.74,36,38,99.47,5.00%,0.011225444340505144,37.8,38,Cascaded,2027,37.800000000000004,38
D0,sys/DC/OO/9/First Flight/D,PrimeFlight,7.0,sys,DC,OO,9,First Flight,D,PrimeFlight,,,96.67,29,30,101.5,5.00%,0.00904271905207359,30.45,30,Cascaded,2027,30.450000000000003,30
D0,sys/DC/OO/9/First Flight/D,SkyWest,7.0,sys,DC,OO,9,First Flight,D,SkyWest,,,93.25,304,326,97.91,5.00%,0.094792641097599,319.2,326,Cascaded,2027,319.20000000000005,326
D0,sys/DC/OO/9/First Flight/D,Unifi,7.0,sys,DC,OO,9,First Flight,D,Unifi,,,91.28,1466,1606,95.85,5.00%,0.4571250389772373,1539.3,1606,Cascaded,2027,1539.3000000000002,1606
D0,sys/DC/OO/9/First Flight/I,Delta,7.0,sys,DC,OO,9,First Flight,I,Delta,,,91.9,193,210,96.5,5.00%,0.8616071428571429,202.65,210,Cascaded,2027,202.65,210
D0,sys/DC/OO/9/First Flight/I,PRIMEFLIGHT AVIATION SERVICES CANADA,7.0,sys,DC,OO,9,First Flight,I,PRIMEFLIGHT AVIATION SERVICES CANADA,,,100.0,8,8,105.0,5.00%,0.03571428571428571,8.4,8,Cascaded,2027,8.4,8
D0,sys/DC/OO/9/First Flight/I,Samsic Assistance Canada Inc.,7.0,sys,DC,OO,9,First Flight,I,Samsic Assistance Canada Inc.,,,95.45,21,22,100.23,5.00%,0.09375,22.05,22,Cascaded,2027,22.05,22
D0,sys/DC/OO/9/First Flight/I,Unifi,7.0,sys,DC,OO,9,First Flight,I,Unifi,,,100.0,2,2,105.0,5.00%,0.008928571428571428,2.1,2,Cascaded,2027,2.1,2
D0,sys/DC/OO/9/Not First Flight/D,Delta,7.0,sys,DC,OO,9,Not First Flight,D,Delta,,,83.48,8653,10365,87.66,5.00%,0.5891604820589638,9085.65,10365,Cascaded,2027,9085.650000000001,10365
D0,sys/DC/OO/9/Not First Flight/D,GAT,7.0,sys,DC,OO,9,Not First Flight,D,GAT,,,80.72,67,83,84.76,5.00%,0.004561857424933615,70.35,83,Cascaded,2027,70.35000000000001,83
D0,sys/DC/OO/9/Not First Flight/D,HHS Aviation,7.0,sys,DC,OO,9,Not First Flight,D,HHS Aviation,,,81.03,47,58,85.09,5.00%,0.0032001089398788042,49.35,58,Cascaded,2027,49.35000000000001,58
D0,sys/DC/OO/9/Not First Flight/D,Menzies Aviation,7.0,sys,DC,OO,9,Not First Flight,D,Menzies Aviation,,,88.95,169,190,93.39,5.00%,0.011506774698713147,177.45,190,Cascaded,2027,177.45000000000002,190
D0,sys/DC/OO/9/Not First Flight/D,PrimeFlight,7.0,sys,DC,OO,9,Not First Flight,D,PrimeFlight,,,87.5,49,56,91.88,5.00%,0.0033362837883842856,51.45,56,Cascaded,2027,51.45000000000001,56
D0,sys/DC/OO/9/Not First Flight/D,SkyWest,7.0,sys,DC,OO,9,Not First Flight,D,SkyWest,,,88.43,581,657,92.85,5.00%,0.039558793490842244,610.05,657,Cascaded,2027,610.0500000000001,657
D0,sys/DC/OO/9/Not First Flight/D,Unifi,7.0,sys,DC,OO,9,Not First Flight,D,Unifi,,,80.66,5121,6349,84.69,5.00%,0.3486756995982842,5377.05,6349,Cascaded,2027,5377.050000000001,6349
D0,sys/DC/OO/9/Not First Flight/I,Delta,7.0,sys,DC,OO,9,Not First Flight,I,Delta,,,85.58,528,617,89.85,5.00%,0.7696793002915452,554.4,617,Cascaded,2027,554.4000000000001,617
D0,sys/DC/OO/9/Not First Flight/I,PRIMEFLIGHT AVIATION SERVICES CANADA,7.0,sys,DC,OO,9,Not First Flight,I,PRIMEFLIGHT AVIATION SERVICES CANADA,,,75.0,6,8,78.75,5.00%,0.008746355685131196,6.3,8,Cascaded,2027,6.300000000000001,8
D0,sys/DC/OO/9/Not First Flight/I,Samsic Assistance Canada Inc.,7.0,sys,DC,OO,9,Not First Flight,I,Samsic Assistance Canada Inc.,,,90.91,20,22,95.45,5.00%,0.029154518950437316,21.0,22,Cascaded,2027,21.000000000000004,22
D0,sys/DC/OO/9/Not First Flight/I,Unifi,7.0,sys,DC,OO,9,Not First Flight,I,Unifi,,,72.53,132,182,76.15,5.00%,0.1924198250728863,138.6,182,Cascaded,2027,138.60000000000002,182
D0,sys/DC/YX/1/First Flight/D,Delta,7.0,sys,DC,YX,1,First Flight,D,Delta,,,83.04,1116,1344,87.19,5.00%,0.9670710571923743,1171.8,1344,Cascaded,2027,1171.8,1344
D0,sys/DC/YX/1/First Flight/D,Unifi,7.0,sys,DC,YX,1,First Flight,D,Unifi,,,67.86,38,56,71.25,5.00%,0.03292894280762565,39.9,56,Cascaded,2027,39.9,56
D0,sys/DC/YX/1/Not First Flight/D,Delta,7.0,sys,DC,YX,1,Not First Flight,D,Delta,,,74.1,4086,5514,77.81,5.00%,0.9475881261595547,4290.3,5514,Cascaded,2027,4290.3,5514
D0,sys/DC/YX/1/Not First Flight/D,Unifi,7.0,sys,DC,YX,1,Not First Flight,D,Unifi,,,65.13,226,347,68.39,5.00%,0.05241187384044527,237.3,347,Cascaded,2027,237.3,347
D0,sys/DC/YX/10/First Flight/D,Delta,7.0,sys,DC,YX,10,First Flight,D,Delta,,,89.73,1328,1480,94.22,5.00%,0.9637155297532656,1394.4,1480,Cascaded,2027,1394.3999999999999,1480
D0,sys/DC/YX/10/First Flight/D,Unifi,7.0,sys,DC,YX,10,First Flight,D,Unifi,,,92.59,50,54,97.22,5.00%,0.036284470246734396,52.5,54,Cascaded,2027,52.49999999999999,54
D0,sys/DC/YX/10/Not First Flight/D,Delta,7.0,sys,DC,YX,10,Not First Flight,D,Delta,,,64.91,4398,6776,68.15,5.00%,0.9407486631016043,4617.9,6776,Cascaded,2027,4617.9,6776
D0,sys/DC/YX/10/Not First Flight/D,Unifi,7.0,sys,DC,YX,10,Not First Flight,D,Unifi,,,75.07,277,369,78.82,5.00%,0.05925133689839572,290.85,369,Cascaded,2027,290.85,369
D0,sys/DC/YX/11/First Flight/D,Delta,7.0,sys,DC,YX,11,First Flight,D,Delta,,,89.31,1228,1375,93.77,5.00%,0.9707509881422924,1289.4,1375,Cascaded,2027,1289.4,1375
D0,sys/DC/YX/11/First Flight/D,Unifi,7.0,sys,DC,YX,11,First Flight,D,Unifi,,,69.81,37,53,73.3,5.00%,0.02924901185770751,38.85,53,Cascaded,2027,38.85,53
D0,sys/DC/YX/11/Not First Flight/D,Delta,7.0,sys,DC,YX,11,Not First Flight,D,Delta,,,70.0,4198,5997,73.5,5.00%,0.9551763367463026,4407.9,5997,Cascaded,2027,4407.9,5997
D0,sys/DC/YX/11/Not First Flight/D,Unifi,7.0,sys,DC,YX,11,Not First Flight,D,Unifi,,,74.62,197,264,78.35,5.00%,0.04482366325369738,206.85,264,Cascaded,2027,206.85,264
D0,sys/DC/YX/12/First Flight/D,Delta,7.0,sys,DC,YX,12,First Flight,D,Delta,,,78.14,1133,1450,82.04,5.00%,0.9577345731191885,1189.65,1450,Cascaded,2027,1189.65,1450
D0,sys/DC/YX/12/First Flight/D,Unifi,7.0,sys,DC,YX,12,First Flight,D,Unifi,,,81.97,50,61,86.07,5.00%,0.042265426880811495,52.5,61,Cascaded,2027,52.5,61
D0,sys/DC/YX/12/Not First Flight/D,Delta,7.0,sys,DC,YX,12,Not First Flight,D,Delta,,,62.41,3810,6105,65.53,5.00%,0.9517861603797152,4000.5,6105,Cascaded,2027,4000.5000000000005,6105
D0,sys/DC/YX/12/Not First Flight/D,Unifi,7.0,sys,DC,YX,12,Not First Flight,D,Unifi,,,59.2,193,326,62.16,5.00%,0.04821383962028478,202.65,326,Cascaded,2027,202.65000000000003,326
D0,sys/DC/YX/2/First Flight/D,Delta,7.0,sys,DC,YX,2,First Flight,D,Delta,,,86.78,1070,1233,91.12,5.00%,0.9622302158273381,1123.5,1233,Cascaded,2027,1123.5,1233
D0,sys/DC/YX/2/First Flight/D,Unifi,7.0,sys,DC,YX,2,First Flight,D,Unifi,,,87.5,42,48,91.87,5.00%,0.03776978417266187,44.1,48,Cascaded,2027,44.099999999999994,48
D0,sys/DC/YX/2/Not First Flight/D,Delta,7.0,sys,DC,YX,2,Not First Flight,D,Delta,,,72.17,3752,5199,75.78,5.00%,0.9398797595190381,3939.6,5199,Cascaded,2027,3939.5999999999995,5199
D0,sys/DC/YX/2/Not First Flight/D,Unifi,7.0,sys,DC,YX,2,Not First Flight,D,Unifi,,,71.64,240,335,75.22,5.00%,0.06012024048096192,252.0,335,Cascaded,2027,251.99999999999997,335
D0,sys/DC/YX/3/First Flight/D,Delta,7.0,sys,DC,YX,3,First Flight,D,Delta,,,83.07,1222,1471,87.23,5.00%,0.9675376088677752,1283.1,1471,Cascaded,2027,1283.1,1471
D0,sys/DC/YX/3/First Flight/D,Unifi,7.0,sys,DC,YX,3,First Flight,D,Unifi,,,73.21,41,56,76.88,5.00%,0.03246239113222486,43.05,56,Cascaded,2027,43.05,56
D0,sys/DC/YX/3/Not First Flight/D,Delta,7.0,sys,DC,YX,3,Not First Flight,D,Delta,,,61.82,3962,6409,64.91,5.00%,0.9469407265774379,4160.1,6409,Cascaded,2027,4160.099999999999,6409
D0,sys/DC/YX/3/Not First Flight/D,Unifi,7.0,sys,DC,YX,3,Not First Flight,D,Unifi,,,68.31,222,325,71.72,5.00%,0.05305927342256214,233.1,325,Cascaded,2027,233.1,325
D0,sys/DC/YX/4/First Flight/D,Delta,7.0,sys,DC,YX,4,First Flight,D,Delta,,,85.09,1290,1516,89.35,5.00%,0.9721175584024114,1354.5,1516,Cascaded,2027,1354.5,1516
D0,sys/DC/YX/4/First Flight/D,Unifi,7.0,sys,DC,YX,4,First Flight,D,Unifi,,,92.5,37,40,97.12,5.00%,0.027882441597588545,38.85,40,Cascaded,2027,38.849999999999994,40
D0,sys/DC/YX/4/Not First Flight/D,Delta,7.0,sys,DC,YX,4,Not First Flight,D,Delta,,,68.36,4690,6861,71.78,5.00%,0.9432823813354787,4924.5,6861,Cascaded,2027,4924.499999999999,6861
D0,sys/DC/YX/4/Not First Flight/D,Unifi,7.0,sys,DC,YX,4,Not First Flight,D,Unifi,,,69.98,282,403,73.47,5.00%,0.05671761866452132,296.1,403,Cascaded,2027,296.09999999999997,403
D0,sys/DC/YX/5/First Flight/D,Delta,7.0,sys,DC,YX,5,First Flight,D,Delta,,,87.26,1308,1499,91.62,5.00%,0.96602658788774,1373.4,1499,Cascaded,2027,1373.3999999999999,1499
D0,sys/DC/YX/5/First Flight/D,Unifi,7.0,sys,DC,YX,5,First Flight,D,Unifi,,,92.0,46,50,96.6,5.00%,0.033973412112259974,48.3,50,Cascaded,2027,48.3,50
D0,sys/DC/YX/5/Not First Flight/D,Delta,7.0,sys,DC,YX,5,Not First Flight,D,Delta,,,70.86,4825,6809,74.41,5.00%,0.9291353745426536,5066.25,6809,Cascaded,2027,5066.25,6809
D0,sys/DC/YX/5/Not First Flight/D,Unifi,7.0,sys,DC,YX,5,Not First Flight,D,Unifi,,,70.5,368,522,74.02,5.00%,0.07086462545734643,386.4,522,Cascaded,2027,386.4,522
D0,sys/DC/YX/6/First Flight/D,Delta,7.0,sys,DC,YX,6,First Flight,D,Delta,,,86.65,1285,1483,90.98,5.00%,0.9831675592960979,1349.25,1483,Cascaded,2027,1349.25,1483
D0,sys/DC/YX/6/First Flight/D,Unifi,7.0,sys,DC,YX,6,First Flight,D,Unifi,,,75.86,22,29,79.66,5.00%,0.016832440703902066,23.1,29,Cascaded,2027,23.099999999999998,29
D0,sys/DC/YX/6/Not First Flight/D,Delta,7.0,sys,DC,YX,6,Not First Flight,D,Delta,,,64.39,4226,6563,67.61,5.00%,0.921299324177022,4437.3,6563,Cascaded,2027,4437.299999999999,6563
D0,sys/DC/YX/6/Not First Flight/D,Unifi,7.0,sys,DC,YX,6,Not First Flight,D,Unifi,,,68.5,361,527,71.93,5.00%,0.07870067582297798,379.05,527,Cascaded,2027,379.04999999999995,527
D0,sys/DC/YX/7/First Flight/D,Delta,7.0,sys,DC,YX,7,First Flight,D,Delta,,,83.81,1268,1513,88.0,5.00%,0.9860031104199067,1331.4,1513,Cascaded,2027,1331.3999999999999,1513
D0,sys/DC/YX/7/First Flight/D,Unifi,7.0,sys,DC,YX,7,First Flight,D,Unifi,,,78.26,18,23,82.17,5.00%,0.013996889580093312,18.9,23,Cascaded,2027,18.9,23
D0,sys/DC/YX/7/Not First Flight/D,Delta,7.0,sys,DC,YX,7,Not First Flight,D,Delta,,,61.31,4025,6565,64.38,5.00%,0.9073489630297565,4226.25,6565,Cascaded,2027,4226.249999999999,6565
D0,sys/DC/YX/7/Not First Flight/D,Unifi,7.0,sys,DC,YX,7,Not First Flight,D,Unifi,,,66.83,411,615,70.17,5.00%,0.09265103697024346,431.55,615,Cascaded,2027,431.54999999999995,615
D0,sys/DC/YX/8/First Flight/D,Delta,7.0,sys,DC,YX,8,First Flight,D,Delta,,,88.25,1359,1540,92.66,5.00%,0.9805194805194806,1426.95,1540,Cascaded,2027,1426.95,1540
D0,sys/DC/YX/8/First Flight/D,Unifi,7.0,sys,DC,YX,8,First Flight,D,Unifi,,,93.1,27,29,97.76,5.00%,0.01948051948051948,28.35,29,Cascaded,2027,28.349999999999998,29
D0,sys/DC/YX/8/Not First Flight/D,Delta,7.0,sys,DC,YX,8,Not First Flight,D,Delta,,,76.1,5132,6744,79.9,5.00%,0.9130048034157623,5388.6,6744,Cascaded,2027,5388.599999999999,6744
D0,sys/DC/YX/8/Not First Flight/D,Unifi,7.0,sys,DC,YX,8,Not First Flight,D,Unifi,,,79.25,489,617,83.22,5.00%,0.08699519658423768,513.45,617,Cascaded,2027,513.4499999999999,617
D0,sys/DC/YX/9/First Flight/D,Delta,7.0,sys,DC,YX,9,First Flight,D,Delta,,,89.27,1314,1472,93.73,5.00%,0.9791356184798807,1379.7,1472,Cascaded,2027,1379.6999999999998,1472
D0,sys/DC/YX/9/First Flight/D,Unifi,7.0,sys,DC,YX,9,First Flight,D,Unifi,,,93.33,28,30,98.0,5.00%,0.020864381520119227,29.4,30,Cascaded,2027,29.4,30
D0,sys/DC/YX/9/Not First Flight/D,Delta,7.0,sys,DC,YX,9,Not First Flight,D,Delta,,,68.81,4464,6487,72.26,5.00%,0.9228860864172007,4687.2,6487,Cascaded,2027,4687.2,6487
D0,sys/DC/YX/9/Not First Flight/D,Unifi,7.0,sys,DC,YX,9,Not First Flight,D,Unifi,,,84.01,373,444,88.21,5.00%,0.07711391358279926,391.65,444,Cascaded,2027,391.65,444
D0,sys/DL/DL/1/First Flight/D,Delta,7.0,sys,DL,DL,1,First Flight,D,Delta,,,77.51,12814,16531,81.39,5.00%,0.9233984290552714,13454.7,16531,Cascaded,2027,13454.7,16531
D0,sys/DL/DL/1/First Flight/D,GAT,7.0,sys,DL,DL,1,First Flight,D,GAT,,,83.33,25,30,87.5,5.00%,0.0018015421200547669,26.25,30,Cascaded,2027,26.25,30
D0,sys/DL/DL/1/First Flight/D,Menzies Aviation,7.0,sys,DL,DL,1,First Flight,D,Menzies Aviation,,,86.21,25,29,90.52,5.00%,0.0018015421200547669,26.25,29,Cascaded,2027,26.25,29
D0,sys/DL/DL/1/First Flight/D,SkyWest,7.0,sys,DL,DL,1,First Flight,D,SkyWest,,,80.0,24,30,84.0,5.00%,0.0017294804352525762,25.2,30,Cascaded,2027,25.2,30
D0,sys/DL/DL/1/First Flight/D,Unifi,7.0,sys,DL,DL,1,First Flight,D,Unifi,,,76.08,989,1300,79.88,5.00%,0.07126900626936658,1038.45,1300,Cascaded,2027,1038.45,1300
D0,sys/DL/DL/1/First Flight/I,AHS,7.0,sys,DL,DL,1,First Flight,I,AHS,,,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/DL/DL/1/First Flight/I,Aero Sphere A.S. Handling,7.0,sys,DL,DL,1,First Flight,I,Aero Sphere A.S. Handling,,,86.67,26,30,91.0,5.00%,0.019801980198019802,27.3,30,Cascaded,2027,27.3,30
D0,sys/DL/DL/1/First Flight/I,Air France,7.0,sys,DL,DL,1,First Flight,I,Air France,,,29.41,5,17,30.88,5.00%,0.003808073115003808,5.25,17,Cascaded,2027,5.25,17
D0,sys/DL/DL/1/First Flight/I,Airport Handling SpA,7.0,sys,DL,DL,1,First Flight,I,Airport Handling SpA,,,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/DL/DL/1/First Flight/I,BLAS,7.0,sys,DL,DL,1,First Flight,I,BLAS,,,80.0,4,5,84.0,5.00%,0.0030464584920030465,4.2,5,Cascaded,2027,4.2,5
D0,sys/DL/DL/1/First Flight/I,China Airlines,7.0,sys,DL,DL,1,First Flight,I,China Airlines,,,65.52,19,29,68.79,5.00%,0.014470677837014471,19.95,29,Cascaded,2027,19.950000000000003,29
D0,sys/DL/DL/1/First Flight/I,Delta,7.0,sys,DL,DL,1,First Flight,I,Delta,,,68.73,1156,1682,72.16,5.00%,0.8804265041888805,1213.8,1682,Cascaded,2027,1213.8000000000002,1682
D0,sys/DL/DL/1/First Flight/I,KLM,7.0,sys,DL,DL,1,First Flight,I,KLM,,,18.42,7,38,19.34,5.00%,0.005331302361005331,7.35,38,Cascaded,2027,7.3500000000000005,38
D0,sys/DL/DL/1/First Flight/I,Korean Air,7.0,sys,DL,DL,1,First Flight,I,Korean Air,,,100.0,1,1,105.0,5.00%,0.0007616146230007616,1.05,1,Cascaded,2027,1.05,1
D0,sys/DL/DL/1/First Flight/I,Menzies Aviation,7.0,sys,DL,DL,1,First Flight,I,Menzies Aviation,,,60.0,21,35,63.0,5.00%,0.015993907083015995,22.05,35,Cascaded,2027,22.05,35
D0,sys/DL/DL/1/First Flight/I,PRIMEFLIGHT AVIATION SERVICES CANADA,7.0,sys,DL,DL,1,First Flight,I,PRIMEFLIGHT AVIATION SERVICES CANADA,,,70.97,22,31,74.52,5.00%,0.016755521706016754,23.1,31,Cascaded,2027,23.1,31
D0,sys/DL/DL/1/First Flight/I,QAS,7.0,sys,DL,DL,1,First Flight,I,QAS,,,100.0,1,1,105.0,5.00%,0.0007616146230007616,1.05,1,Cascaded,2027,1.05,1
D0,sys/DL/DL/1/First Flight/I,SAI,7.0,sys,DL,DL,1,First Flight,I,SAI,,,66.67,20,30,70.0,5.00%,0.015232292460015232,21.0,30,Cascaded,2027,21.0,30
D0,sys/DL/DL/1/First Flight/I,SERVAIR,7.0,sys,DL,DL,1,First Flight,I,SERVAIR,,,65.22,30,46,68.48,5.00%,0.02284843869002285,31.5,46,Cascaded,2027,31.500000000000004,46
D0,sys/DL/DL/1/First Flight/I,SHP,7.0,sys,DL,DL,1,First Flight,I,SHP,,,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/DL/DL/1/First Flight/I,Swissport,7.0,sys,DL,DL,1,First Flight,I,Swissport,,,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/DL/DL/1/First Flight/I,Virgin Atlantic Airways,7.0,sys,DL,DL,1,First Flight,I,Virgin Atlantic Airways,,,100.0,1,1,105.0,5.00%,0.0007616146230007616,1.05,1,Cascaded,2027,1.05,1
D0,sys/DL/DL/1/Not First Flight/D,Delta,7.0,sys,DL,DL,1,Not First Flight,D,Delta,,,61.77,34297,55524,64.86,5.00%,0.9579097307563401,36011.85,55524,Cascaded,2027,36011.85,55524
D0,sys/DL/DL/1/Not First Flight/D,GAT,7.0,sys,DL,DL,1,Not First Flight,D,GAT,,,60.71,17,28,63.75,5.00%,0.0004748072841023349,17.85,28,Cascaded,2027,17.849999999999998,28
D0,sys/DL/DL/1/Not First Flight/D,GCG GROUND SERVICES LLC,7.0,sys,DL,DL,1,Not First Flight,D,GCG GROUND SERVICES LLC,,,62.77,86,137,65.91,5.00%,0.0024019662607529884,90.3,137,Cascaded,2027,90.3,137
D0,sys/DL/DL/1/Not First Flight/D,Menzies Aviation,7.0,sys,DL,DL,1,Not First Flight,D,Menzies Aviation,,,63.57,82,129,66.74,5.00%,0.002290246899787733,86.1,129,Cascaded,2027,86.1,129
D0,sys/DL/DL/1/Not First Flight/D,SkyWest,7.0,sys,DL,DL,1,Not First Flight,D,SkyWest,,,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/DL/DL/1/Not First Flight/D,Unifi,7.0,sys,DL,DL,1,Not First Flight,D,Unifi,,,64.0,1298,2028,67.2,5.00%,0.036252932633225335,1362.9,2028,Cascaded,2027,1362.8999999999999,2028
D0,sys/DL/DL/1/Not First Flight/D,Valley International Airport Ground Handling Services,7.0,sys,DL,DL,1,Not First Flight,D,Valley International Airport Ground Handling Services,,,84.21,16,19,88.42,5.00%,0.0004468774438610211,16.8,19,Cascaded,2027,16.799999999999997,19
D0,sys/DL/DL/1/Not First Flight/D,WFS -Worldwide Flight Services,7.0,sys,DL,DL,1,Not First Flight,D,WFS -Worldwide Flight Services,,,30.77,8,26,32.31,5.00%,0.00022343872193051055,8.4,26,Cascaded,2027,8.399999999999999,26
D0,sys/DL/DL/1/Not First Flight/I,2AS,7.0,sys,DL,DL,1,Not First Flight,I,2AS,,,61.11,11,18,64.17,5.00%,0.0018562267971650355,11.55,18,Cascaded,2027,11.55,18
D0,sys/DL/DL/1/Not First Flight/I,AHS,7.0,sys,DL,DL,1,Not First Flight,I,AHS,,,63.64,35,55,66.82,5.00%,0.00590617617279784,36.75,55,Cascaded,2027,36.75,55
D0,sys/DL/DL/1/Not First Flight/I,ARRINDELL AVIATION SERVICES,7.0,sys,DL,DL,1,Not First Flight,I,ARRINDELL AVIATION SERVICES,,,46.27,31,67,48.58,5.00%,0.005231184610192373,32.55,67,Cascaded,2027,32.550000000000004,67
D0,sys/DL/DL/1/Not First Flight/I,ATA,7.0,sys,DL,DL,1,Not First Flight,I,ATA,,,76.92,10,13,80.77,5.00%,0.0016874789065136687,10.5,13,Cascaded,2027,10.5,13
D0,sys/DL/DL/1/Not First Flight/I,"AVEESPRESS, S.A. DE C.V.",7.0,sys,DL,DL,1,Not First Flight,I,"AVEESPRESS, S.A. DE C.V.",,,50.0,2,4,52.5,5.00%,0.0003374957813027337,2.1,4,Cascaded,2027,2.1,4
D0,sys/DL/DL/1/Not First Flight/I,Aero Sphere A.S. Handling,7.0,sys,DL,DL,1,Not First Flight,I,Aero Sphere A.S. Handling,,,63.64,28,44,66.82,5.00%,0.004724940938238272,29.4,44,Cascaded,2027,29.400000000000002,44
D0,sys/DL/DL/1/Not First Flight/I,AeroDispatch,7.0,sys,DL,DL,1,Not First Flight,I,AeroDispatch,,,68.09,32,47,71.49,5.00%,0.005399932500843739,33.6,47,Cascaded,2027,33.6,47
D0,sys/DL/DL/1/Not First Flight/I,Air France,7.0,sys,DL,DL,1,Not First Flight,I,Air France,,,29.1,71,244,30.55,5.00%,0.011981100236247048,74.55,244,Cascaded,2027,74.55,244
D0,sys/DL/DL/1/Not First Flight/I,Air Handling Services Bonaire NV,7.0,sys,DL,DL,1,Not First Flight,I,Air Handling Services Bonaire NV,,,42.86,3,7,45.0,5.00%,0.0005062436719541006,3.15,7,Cascaded,2027,3.15,7
D0,sys/DL/DL/1/Not First Flight/I,Air Support,7.0,sys,DL,DL,1,Not First Flight,I,Air Support,,,56.67,17,30,59.5,5.00%,0.0028687141410732365,17.85,30,Cascaded,2027,17.85,30
D0,sys/DL/DL/1/Not First Flight/I,Airport Handling SpA,7.0,sys,DL,DL,1,Not First Flight,I,Airport Handling SpA,,,55.56,25,45,58.33,5.00%,0.004218697266284171,26.25,45,Cascaded,2027,26.25,45
D0,sys/DL/DL/1/Not First Flight/I,Airport Terminal Solutions (ATSG),7.0,sys,DL,DL,1,Not First Flight,I,Airport Terminal Solutions (ATSG),,,63.16,12,19,66.32,5.00%,0.0020249746878164025,12.6,19,Cascaded,2027,12.6,19
D0,sys/DL/DL/1/Not First Flight/I,Alyzia,7.0,sys,DL,DL,1,Not First Flight,I,Alyzia,,,25.0,1,4,26.25,5.00%,0.00016874789065136686,1.05,4,Cascaded,2027,1.05,4
D0,sys/DL/DL/1/Not First Flight/I,Antillean Flight Services NV,7.0,sys,DL,DL,1,Not First Flight,I,Antillean Flight Services NV,,,55.17,16,29,57.93,5.00%,0.0026999662504218697,16.8,29,Cascaded,2027,16.8,29
D0,sys/DL/DL/1/Not First Flight/I,Aviance,7.0,sys,DL,DL,1,Not First Flight,I,Aviance,,,52.17,24,46,54.78,5.00%,0.004049949375632805,25.2,46,Cascaded,2027,25.2,46
D0,sys/DL/DL/1/Not First Flight/I,Aviation Services,7.0,sys,DL,DL,1,Not First Flight,I,Aviation Services,,,71.43,15,21,75.0,5.00%,0.002531218359770503,15.75,21,Cascaded,2027,15.75,21
D0,sys/DL/DL/1/Not First Flight/I,BLAS,7.0,sys,DL,DL,1,Not First Flight,I,BLAS,,,73.33,22,30,77.0,5.00%,0.003712453594330071,23.1,30,Cascaded,2027,23.1,30
D0,sys/DL/DL/1/Not First Flight/I,Caribbean Aircraft Handling,7.0,sys,DL,DL,1,Not First Flight,I,Caribbean Aircraft Handling,,,62.5,20,32,65.62,5.00%,0.0033749578130273373,21.0,32,Cascaded,2027,21.0,32
