KPI_Name,parent,node,Tier,sys,ml_dc_1,ml_dc_2,Mo_Nb,dom_int,station,fleet,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,DC/9E/9/D,CAE,6.0,,DC,9E,9,D,CAE,,72.97,81,111,76.62,5.00%,0.005044214721634076,85.05,111,Cascaded,2027,85.05000000000001,111
D0,DC/9E/9/D,CHA,6.0,,DC,9E,9,D,CHA,,81.37,166,204,85.44,5.00%,0.010337526466558725,174.3,204,Cascaded,2027,174.3,204
D0,DC/9E/9/D,CHO,6.0,,DC,9E,9,D,CHO,,91.25,146,160,95.81,5.00%,0.009092041350105867,153.3,160,Cascaded,2027,153.3,160
D0,DC/9E/9/D,CHS,6.0,,DC,9E,9,D,CHS,,81.06,107,132,85.11,5.00%,0.0066633453730227925,112.35,132,Cascaded,2027,112.35000000000001,132
D0,DC/9E/9/D,CID,6.0,,DC,9E,9,D,CID,,78.79,26,33,82.73,5.00%,0.0016191306513887158,27.3,33,Cascaded,2027,27.3,33
D0,DC/9E/9/D,CLE,6.0,,DC,9E,9,D,CLE,,79.46,236,297,83.43,5.00%,0.01469672437414373,247.8,297,Cascaded,2027,247.8,297
D0,DC/9E/9/D,CLT,6.0,,DC,9E,9,D,CLT,,80.0,140,175,84.0,5.00%,0.008718395815170008,147.0,175,Cascaded,2027,147.0,175
D0,DC/9E/9/D,CMH,6.0,,DC,9E,9,D,CMH,,75.59,96,127,79.37,5.00%,0.00597832855897372,100.8,127,Cascaded,2027,100.80000000000001,127
D0,DC/9E/9/D,CRW,6.0,,DC,9E,9,D,CRW,,77.94,53,68,81.84,5.00%,0.003300535558600075,55.65,68,Cascaded,2027,55.650000000000006,68
D0,DC/9E/9/D,CVG,6.0,,DC,9E,9,D,CVG,,86.31,479,555,90.62,5.00%,0.02982936853904596,502.95,555,Cascaded,2027,502.95000000000005,555
D0,DC/9E/9/D,CWA,6.0,,DC,9E,9,D,CWA,,81.67,49,60,85.75,5.00%,0.003051438535309503,51.45,60,Cascaded,2027,51.45,60
D0,DC/9E/9/D,DAY,6.0,,DC,9E,9,D,DAY,,83.33,5,6,87.5,5.00%,0.0003113712791132146,5.25,6,Cascaded,2027,5.25,6
D0,DC/9E/9/D,DCA,6.0,,DC,9E,9,D,DCA,,76.61,131,171,80.44,5.00%,0.008157927512766222,137.55,171,Cascaded,2027,137.55,171
D0,DC/9E/9/D,DHN,6.0,,DC,9E,9,D,DHN,,79.07,68,86,83.02,5.00%,0.0042346493959397186,71.4,86,Cascaded,2027,71.4,86
D0,DC/9E/9/D,DLH,6.0,,DC,9E,9,D,DLH,,65.22,15,23,68.48,5.00%,0.0009341138373396438,15.75,23,Cascaded,2027,15.750000000000002,23
D0,DC/9E/9/D,DSM,6.0,,DC,9E,9,D,DSM,,83.97,199,237,88.16,5.00%,0.012392576908705941,208.95,237,Cascaded,2027,208.95000000000002,237
D0,DC/9E/9/D,DTW,6.0,,DC,9E,9,D,DTW,,83.31,1522,1827,87.47,5.00%,0.09478141736206253,1598.1,1827,Cascaded,2027,1598.1000000000001,1827
D0,DC/9E/9/D,ECP,6.0,,DC,9E,9,D,ECP,,100.0,2,2,105.0,5.00%,0.00012454851164528583,2.1,2,Cascaded,2027,2.1,2
D0,DC/9E/9/D,EVV,6.0,,DC,9E,9,D,EVV,,81.31,87,107,85.37,5.00%,0.005417860256569934,91.35,107,Cascaded,2027,91.35000000000001,107
D0,DC/9E/9/D,EWR,6.0,,DC,9E,9,D,EWR,,83.15,74,89,87.3,5.00%,0.004608294930875576,77.7,89,Cascaded,2027,77.7,89
D0,DC/9E/9/D,FAR,6.0,,DC,9E,9,D,FAR,,50.0,18,36,52.5,5.00%,0.0011209366048075726,18.9,36,Cascaded,2027,18.900000000000002,36
D0,DC/9E/9/D,FAY,6.0,,DC,9E,9,D,FAY,,86.27,88,102,90.59,5.00%,0.0054801345123925765,92.4,102,Cascaded,2027,92.4,102
D0,DC/9E/9/D,FSD,6.0,,DC,9E,9,D,FSD,,57.89,44,76,60.79,5.00%,0.0027400672561962883,46.2,76,Cascaded,2027,46.2,76
D0,DC/9E/9/D,GRB,6.0,,DC,9E,9,D,GRB,,88.14,104,118,92.54,5.00%,0.006476522605554863,109.2,118,Cascaded,2027,109.2,118
D0,DC/9E/9/D,GRR,6.0,,DC,9E,9,D,GRR,,89.29,100,112,93.75,5.00%,0.006227425582264292,105.0,112,Cascaded,2027,105.00000000000001,112
D0,DC/9E/9/D,GSO,6.0,,DC,9E,9,D,GSO,,88.42,84,95,92.84,5.00%,0.0052310374891020054,88.2,95,Cascaded,2027,88.2,95
D0,DC/9E/9/D,GSP,6.0,,DC,9E,9,D,GSP,,77.94,106,136,81.84,5.00%,0.00660107111720015,111.3,136,Cascaded,2027,111.30000000000001,136
D0,DC/9E/9/D,GTR,6.0,,DC,9E,9,D,GTR,,76.67,46,60,80.5,5.00%,0.0028646157678415742,48.3,60,Cascaded,2027,48.300000000000004,60
D0,DC/9E/9/D,HPN,6.0,,DC,9E,9,D,HPN,,73.84,127,172,77.53,5.00%,0.007908830489475651,133.35,172,Cascaded,2027,133.35000000000002,172
D0,DC/9E/9/D,HSV,6.0,,DC,9E,9,D,HSV,,78.67,59,75,82.6,5.00%,0.0036741810935359324,61.95,75,Cascaded,2027,61.95,75
D0,DC/9E/9/D,IAD,6.0,,DC,9E,9,D,IAD,,74.48,108,145,78.21,5.00%,0.006725619628845435,113.4,145,Cascaded,2027,113.4,145
D0,DC/9E/9/D,ILM,6.0,,DC,9E,9,D,ILM,,82.56,71,86,86.69,5.00%,0.004421472163407647,74.55,86,Cascaded,2027,74.55000000000001,86
D0,DC/9E/9/D,IND,6.0,,DC,9E,9,D,IND,,87.94,248,282,92.34,5.00%,0.015444015444015444,260.4,282,Cascaded,2027,260.40000000000003,282
D0,DC/9E/9/D,ITH,6.0,,DC,9E,9,D,ITH,,83.05,49,59,87.2,5.00%,0.003051438535309503,51.45,59,Cascaded,2027,51.45,59
D0,DC/9E/9/D,JAN,6.0,,DC,9E,9,D,JAN,,72.73,24,33,76.36,5.00%,0.00149458213974343,25.2,33,Cascaded,2027,25.200000000000003,33
D0,DC/9E/9/D,JAX,6.0,,DC,9E,9,D,JAX,,73.38,113,154,77.05,5.00%,0.00703699090795865,118.65,154,Cascaded,2027,118.65,154
D0,DC/9E/9/D,JFK,6.0,,DC,9E,9,D,JFK,,81.23,1458,1795,85.29,5.00%,0.09079586498941337,1530.9,1795,Cascaded,2027,1530.9,1795
D0,DC/9E/9/D,LEX,6.0,,DC,9E,9,D,LEX,,85.0,51,60,89.25,5.00%,0.003175987046954789,53.55,60,Cascaded,2027,53.550000000000004,60
D0,DC/9E/9/D,LFT,6.0,,DC,9E,9,D,LFT,,88.0,66,75,92.4,5.00%,0.004110100884294433,69.3,75,Cascaded,2027,69.30000000000001,75
D0,DC/9E/9/D,LGA,6.0,,DC,9E,9,D,LGA,,79.55,1995,2508,83.52,5.00%,0.12423714036617263,2094.75,2508,Cascaded,2027,2094.75,2508
D0,DC/9E/9/D,LIT,6.0,,DC,9E,9,D,LIT,,80.77,21,26,84.81,5.00%,0.0013077593722755014,22.05,26,Cascaded,2027,22.05,26
D0,DC/9E/9/D,MCI,6.0,,DC,9E,9,D,MCI,,73.28,85,116,76.94,5.00%,0.005293311744924648,89.25,116,Cascaded,2027,89.25000000000001,116
D0,DC/9E/9/D,MDT,6.0,,DC,9E,9,D,MDT,,82.35,70,85,86.47,5.00%,0.004359197907585004,73.5,85,Cascaded,2027,73.5,85
D0,DC/9E/9/D,MDW,6.0,,DC,9E,9,D,MDW,,75.86,22,29,79.66,5.00%,0.0013700336280981441,23.1,29,Cascaded,2027,23.1,29
D0,DC/9E/9/D,MEM,6.0,,DC,9E,9,D,MEM,,81.71,67,82,85.79,5.00%,0.004172375140117076,70.35,82,Cascaded,2027,70.35000000000001,82
D0,DC/9E/9/D,MGM,6.0,,DC,9E,9,D,MGM,,72.73,56,77,76.36,5.00%,0.0034873583260680036,58.8,77,Cascaded,2027,58.800000000000004,77
D0,DC/9E/9/D,MKE,6.0,,DC,9E,9,D,MKE,,88.55,116,131,92.98,5.00%,0.007223813675426578,121.8,131,Cascaded,2027,121.80000000000001,131
D0,DC/9E/9/D,MLI,6.0,,DC,9E,9,D,MLI,,85.0,51,60,89.25,5.00%,0.003175987046954789,53.55,60,Cascaded,2027,53.550000000000004,60
D0,DC/9E/9/D,MLU,6.0,,DC,9E,9,D,MLU,,83.33,75,90,87.5,5.00%,0.004670569186698219,78.75,90,Cascaded,2027,78.75,90
D0,DC/9E/9/D,MOB,6.0,,DC,9E,9,D,MOB,,91.53,54,59,96.1,5.00%,0.0033628098144227177,56.7,59,Cascaded,2027,56.7,59
D0,DC/9E/9/D,MOT,6.0,,DC,9E,9,D,MOT,,100.0,11,11,105.0,5.00%,0.0006850168140490721,11.55,11,Cascaded,2027,11.55,11
D0,DC/9E/9/D,MSN,6.0,,DC,9E,9,D,MSN,,76.32,29,38,80.13,5.00%,0.0018059534188566446,30.45,38,Cascaded,2027,30.450000000000003,38
D0,DC/9E/9/D,MSP,6.0,,DC,9E,9,D,MSP,,69.72,783,1123,73.21,5.00%,0.048760742309129405,822.15,1123,Cascaded,2027,822.1500000000001,1123
D0,DC/9E/9/D,OAJ,6.0,,DC,9E,9,D,OAJ,,89.22,91,102,93.68,5.00%,0.005666957279860506,95.55,102,Cascaded,2027,95.55000000000001,102
D0,DC/9E/9/D,OKC,6.0,,DC,9E,9,D,OKC,,100.0,2,2,105.0,5.00%,0.00012454851164528583,2.1,2,Cascaded,2027,2.1,2
D0,DC/9E/9/D,OMA,6.0,,DC,9E,9,D,OMA,,86.51,109,126,90.83,5.00%,0.006787893884668078,114.45,126,Cascaded,2027,114.45000000000002,126
D0,DC/9E/9/D,ORD,6.0,,DC,9E,9,D,ORD,,67.77,82,121,71.16,5.00%,0.005106488977456719,86.1,121,Cascaded,2027,86.10000000000001,121
D0,DC/9E/9/D,ORF,6.0,,DC,9E,9,D,ORF,,64.0,112,175,67.2,5.00%,0.006974716652136007,117.6,175,Cascaded,2027,117.60000000000001,175
D0,DC/9E/9/D,ORH,6.0,,DC,9E,9,D,ORH,,80.77,21,26,84.81,5.00%,0.0013077593722755014,22.05,26,Cascaded,2027,22.05,26
D0,DC/9E/9/D,PIT,6.0,,DC,9E,9,D,PIT,,70.18,80,114,73.68,5.00%,0.0049819404658114335,84.0,114,Cascaded,2027,84.0,114
D0,DC/9E/9/D,PNS,6.0,,DC,9E,9,D,PNS,,80.77,21,26,84.81,5.00%,0.0013077593722755014,22.05,26,Cascaded,2027,22.05,26
D0,DC/9E/9/D,PWM,6.0,,DC,9E,9,D,PWM,,77.62,111,143,81.5,5.00%,0.0069124423963133645,116.55,143,Cascaded,2027,116.55000000000001,143
D0,DC/9E/9/D,RAP,6.0,,DC,9E,9,D,RAP,,74.44,67,90,78.17,5.00%,0.004172375140117076,70.35,90,Cascaded,2027,70.35000000000001,90
D0,DC/9E/9/D,RDU,6.0,,DC,9E,9,D,RDU,,80.1,459,573,84.11,5.00%,0.0285838834225931,481.95,573,Cascaded,2027,481.95000000000005,573
D0,DC/9E/9/D,RIC,6.0,,DC,9E,9,D,RIC,,81.11,146,180,85.17,5.00%,0.009092041350105867,153.3,180,Cascaded,2027,153.3,180
D0,DC/9E/9/D,ROA,6.0,,DC,9E,9,D,ROA,,79.31,92,116,83.28,5.00%,0.0057292315356831484,96.6,116,Cascaded,2027,96.60000000000001,116
D0,DC/9E/9/D,ROC,6.0,,DC,9E,9,D,ROC,,75.11,166,221,78.87,5.00%,0.010337526466558725,174.3,221,Cascaded,2027,174.3,221
D0,DC/9E/9/D,RST,6.0,,DC,9E,9,D,RST,,76.32,29,38,80.13,5.00%,0.0018059534188566446,30.45,38,Cascaded,2027,30.450000000000003,38
D0,DC/9E/9/D,RSW,6.0,,DC,9E,9,D,RSW,,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,DC/9E/9/D,SAV,6.0,,DC,9E,9,D,SAV,,71.28,67,94,74.84,5.00%,0.004172375140117076,70.35,94,Cascaded,2027,70.35000000000001,94
D0,DC/9E/9/D,SBN,6.0,,DC,9E,9,D,SBN,,50.0,2,4,52.5,5.00%,0.00012454851164528583,2.1,4,Cascaded,2027,2.1,4
D0,DC/9E/9/D,SDF,6.0,,DC,9E,9,D,SDF,,83.12,64,77,87.27,5.00%,0.003985552372649147,67.2,77,Cascaded,2027,67.2,77
D0,DC/9E/9/D,SGF,6.0,,DC,9E,9,D,SGF,,70.0,14,20,73.5,5.00%,0.0008718395815170009,14.7,20,Cascaded,2027,14.700000000000001,20
D0,DC/9E/9/D,SHV,6.0,,DC,9E,9,D,SHV,,100.0,5,5,105.0,5.00%,0.0003113712791132146,5.25,5,Cascaded,2027,5.25,5
D0,DC/9E/9/D,STL,6.0,,DC,9E,9,D,STL,,80.0,132,165,84.0,5.00%,0.008220201768588866,138.6,165,Cascaded,2027,138.60000000000002,165
D0,DC/9E/9/D,SYR,6.0,,DC,9E,9,D,SYR,,83.75,232,277,87.94,5.00%,0.014447627350853157,243.6,277,Cascaded,2027,243.60000000000002,277
D0,DC/9E/9/D,TLH,6.0,,DC,9E,9,D,TLH,,78.79,26,33,82.73,5.00%,0.0016191306513887158,27.3,33,Cascaded,2027,27.3,33
D0,DC/9E/9/D,TRI,6.0,,DC,9E,9,D,TRI,,86.36,38,44,90.68,5.00%,0.002366421721260431,39.9,44,Cascaded,2027,39.900000000000006,44
D0,DC/9E/9/D,TUL,6.0,,DC,9E,9,D,TUL,,92.0,23,25,96.6,5.00%,0.0014323078839207871,24.15,25,Cascaded,2027,24.150000000000002,25
D0,DC/9E/9/D,TVC,6.0,,DC,9E,9,D,TVC,,73.81,31,42,77.5,5.00%,0.0019305019305019305,32.55,42,Cascaded,2027,32.550000000000004,42
D0,DC/9E/9/D,TYS,6.0,,DC,9E,9,D,TYS,,83.58,229,274,87.76,5.00%,0.01426080458338523,240.45,274,Cascaded,2027,240.45000000000002,274
D0,DC/9E/9/D,VLD,6.0,,DC,9E,9,D,VLD,,80.23,69,86,84.24,5.00%,0.004296923651762361,72.45,86,Cascaded,2027,72.45,86
D0,DC/9E/9/D,XNA,6.0,,DC,9E,9,D,XNA,,76.15,198,260,79.96,5.00%,0.012330302652883297,207.9,260,Cascaded,2027,207.9,260
D0,DC/9E/9/I,DTW,6.0,,DC,9E,9,I,DTW,,84.39,146,173,88.61,5.00%,0.14230019493177387,153.3,173,Cascaded,2027,153.29999999999998,173
D0,DC/9E/9/I,JFK,6.0,,DC,9E,9,I,JFK,,73.86,65,88,77.56,5.00%,0.06335282651072124,68.25,88,Cascaded,2027,68.25,88
D0,DC/9E/9/I,LGA,6.0,,DC,9E,9,I,LGA,,81.25,247,304,85.31,5.00%,0.24074074074074073,259.35,304,Cascaded,2027,259.34999999999997,304
D0,DC/9E/9/I,MSP,6.0,,DC,9E,9,I,MSP,,63.79,37,58,66.98,5.00%,0.036062378167641324,38.85,58,Cascaded,2027,38.85,58
D0,DC/9E/9/I,YHZ,6.0,,DC,9E,9,I,YHZ,,89.09,49,55,93.55,5.00%,0.04775828460038986,51.45,55,Cascaded,2027,51.449999999999996,55
D0,DC/9E/9/I,YUL,6.0,,DC,9E,9,I,YUL,,86.01,123,143,90.31,5.00%,0.11988304093567251,129.15,143,Cascaded,2027,129.15,143
D0,DC/9E/9/I,YYZ,6.0,,DC,9E,9,I,YYZ,,84.27,359,426,88.49,5.00%,0.34990253411306044,376.95,426,Cascaded,2027,376.95,426
D0,DC/OO/1/D,ABQ,6.0,,DC,OO,1,D,ABQ,,90.06,145,161,94.57,5.00%,0.010721679976338362,152.25,161,Cascaded,2027,152.25,161
D0,DC/OO/1/D,ABR,6.0,,DC,OO,1,D,ABR,,74.58,44,59,78.31,5.00%,0.003253475303164744,46.2,59,Cascaded,2027,46.2,59
D0,DC/OO/1/D,ALB,6.0,,DC,OO,1,D,ALB,,54.55,42,77,57.27,5.00%,0.003105590062111801,44.1,77,Cascaded,2027,44.1,77
D0,DC/OO/1/D,APN,6.0,,DC,OO,1,D,APN,,59.62,31,52,62.6,5.00%,0.002292221236320615,32.55,52,Cascaded,2027,32.550000000000004,52
D0,DC/OO/1/D,ASE,6.0,,DC,OO,1,D,ASE,,45.05,41,91,47.31,5.00%,0.0030316474415853297,43.05,91,Cascaded,2027,43.050000000000004,91
D0,DC/OO/1/D,ATL,6.0,,DC,OO,1,D,ATL,,57.59,368,639,60.47,5.00%,0.027210884353741496,386.4,639,Cascaded,2027,386.40000000000003,639
D0,DC/OO/1/D,ATW,6.0,,DC,OO,1,D,ATW,,49.66,74,149,52.15,5.00%,0.0054717539189588875,77.7,149,Cascaded,2027,77.7,149
D0,DC/OO/1/D,ATY,6.0,,DC,OO,1,D,ATY,,80.0,24,30,84.0,5.00%,0.001774622892635315,25.2,30,Cascaded,2027,25.200000000000003,30
D0,DC/OO/1/D,AUS,6.0,,DC,OO,1,D,AUS,,73.16,289,395,76.82,5.00%,0.02136941733215025,303.45,395,Cascaded,2027,303.45,395
D0,DC/OO/1/D,AZO,6.0,,DC,OO,1,D,AZO,,48.61,35,72,51.04,5.00%,0.002587991718426501,36.75,72,Cascaded,2027,36.75,72
D0,DC/OO/1/D,BGM,6.0,,DC,OO,1,D,BGM,,32.0,8,25,33.6,5.00%,0.0005915409642117716,8.4,25,Cascaded,2027,8.4,25
D0,DC/OO/1/D,BHM,6.0,,DC,OO,1,D,BHM,,33.33,5,15,35.0,5.00%,0.0003697131026323573,5.25,15,Cascaded,2027,5.25,15
D0,DC/OO/1/D,BIL,6.0,,DC,OO,1,D,BIL,,85.45,47,55,89.73,5.00%,0.0034753031647441583,49.35,55,Cascaded,2027,49.35,55
D0,DC/OO/1/D,BIS,6.0,,DC,OO,1,D,BIS,,71.43,10,14,75.0,5.00%,0.0007394262052647146,10.5,14,Cascaded,2027,10.5,14
D0,DC/OO/1/D,BJI,6.0,,DC,OO,1,D,BJI,,68.33,41,60,71.75,5.00%,0.0030316474415853297,43.05,60,Cascaded,2027,43.050000000000004,60
D0,DC/OO/1/D,BNA,6.0,,DC,OO,1,D,BNA,,73.42,58,79,77.09,5.00%,0.004288671990535345,60.9,79,Cascaded,2027,60.900000000000006,79
D0,DC/OO/1/D,BOI,6.0,,DC,OO,1,D,BOI,,82.28,209,254,86.4,5.00%,0.015454007690032535,219.45,254,Cascaded,2027,219.45000000000002,254
D0,DC/OO/1/D,BQK,6.0,,DC,OO,1,D,BQK,,0.0,0,3,0.0,0.00%,0.0,0.0,3,Cascaded,2027,0.0,3
D0,DC/OO/1/D,BRD,6.0,,DC,OO,1,D,BRD,,69.81,37,53,73.3,5.00%,0.0027358769594794437,38.85,53,Cascaded,2027,38.85,53
D0,DC/OO/1/D,BTM,6.0,,DC,OO,1,D,BTM,,100.0,30,30,105.0,5.00%,0.0022182786157941437,31.5,30,Cascaded,2027,31.5,30
D0,DC/OO/1/D,BTV,6.0,,DC,OO,1,D,BTV,,48.28,28,58,50.69,5.00%,0.002070393374741201,29.4,58,Cascaded,2027,29.400000000000002,58
D0,DC/OO/1/D,BUF,6.0,,DC,OO,1,D,BUF,,33.33,2,6,35.0,5.00%,0.0001478852410529429,2.1,6,Cascaded,2027,2.1,6
D0,DC/OO/1/D,BUR,6.0,,DC,OO,1,D,BUR,,90.77,59,65,95.31,5.00%,0.004362614611061816,61.95,65,Cascaded,2027,61.95,65
D0,DC/OO/1/D,BZN,6.0,,DC,OO,1,D,BZN,,85.62,131,153,89.9,5.00%,0.00968648328896776,137.55,153,Cascaded,2027,137.55,153
D0,DC/OO/1/D,CDC,6.0,,DC,OO,1,D,CDC,,94.34,50,53,99.06,5.00%,0.003697131026323573,52.5,53,Cascaded,2027,52.5,53
D0,DC/OO/1/D,CHS,6.0,,DC,OO,1,D,CHS,,46.34,19,41,48.66,5.00%,0.0014049097900029578,19.95,41,Cascaded,2027,19.950000000000003,41
D0,DC/OO/1/D,CID,6.0,,DC,OO,1,D,CID,,57.14,20,35,60.0,5.00%,0.0014788524105294291,21.0,35,Cascaded,2027,21.0,35
D0,DC/OO/1/D,CIU,6.0,,DC,OO,1,D,CIU,,61.54,32,52,64.62,5.00%,0.0023661638568470865,33.6,52,Cascaded,2027,33.6,52
D0,DC/OO/1/D,CLE,6.0,,DC,OO,1,D,CLE,,51.43,54,105,54.0,5.00%,0.003992901508429458,56.7,105,Cascaded,2027,56.7,105
D0,DC/OO/1/D,CMH,6.0,,DC,OO,1,D,CMH,,65.96,31,47,69.26,5.00%,0.002292221236320615,32.55,47,Cascaded,2027,32.550000000000004,47
D0,DC/OO/1/D,COS,6.0,,DC,OO,1,D,COS,,86.89,53,61,91.23,5.00%,0.003918958887902987,55.65,61,Cascaded,2027,55.650000000000006,61
D0,DC/OO/1/D,CRW,6.0,,DC,OO,1,D,CRW,,43.9,36,82,46.1,5.00%,0.0026619343389529724,37.8,82,Cascaded,2027,37.800000000000004,82
D0,DC/OO/1/D,DEN,6.0,,DC,OO,1,D,DEN,,77.25,146,189,81.11,5.00%,0.010795622596864833,153.3,189,Cascaded,2027,153.3,189
D0,DC/OO/1/D,DHN,6.0,,DC,OO,1,D,DHN,,55.0,11,20,57.75,5.00%,0.000813368825791186,11.55,20,Cascaded,2027,11.55,20
D0,DC/OO/1/D,DLH,6.0,,DC,OO,1,D,DLH,,56.6,30,53,59.43,5.00%,0.0022182786157941437,31.5,53,Cascaded,2027,31.5,53
D0,DC/OO/1/D,DTW,6.0,,DC,OO,1,D,DTW,,45.59,971,2130,47.87,5.00%,0.07179828453120378,1019.55,2130,Cascaded,2027,1019.5500000000001,2130
D0,DC/OO/1/D,ECP,6.0,,DC,OO,1,D,ECP,,50.0,4,8,52.5,5.00%,0.0002957704821058858,4.2,8,Cascaded,2027,4.2,8
D0,DC/OO/1/D,EGE,6.0,,DC,OO,1,D,EGE,,72.5,29,40,76.13,5.00%,0.0021443359952676723,30.45,40,Cascaded,2027,30.450000000000003,40
D0,DC/OO/1/D,EKO,6.0,,DC,OO,1,D,EKO,,85.42,41,48,89.69,5.00%,0.0030316474415853297,43.05,48,Cascaded,2027,43.050000000000004,48
D0,DC/OO/1/D,ELM,6.0,,DC,OO,1,D,ELM,,68.42,39,57,71.84,5.00%,0.002883762200532387,40.95,57,Cascaded,2027,40.95,57
D0,DC/OO/1/D,ESC,6.0,,DC,OO,1,D,ESC,,80.0,40,50,84.0,5.00%,0.0029577048210588583,42.0,50,Cascaded,2027,42.0,50
D0,DC/OO/1/D,EUG,6.0,,DC,OO,1,D,EUG,,83.92,120,143,88.11,5.00%,0.008873114463176575,126.0,143,Cascaded,2027,126.0,143
D0,DC/OO/1/D,EVV,6.0,,DC,OO,1,D,EVV,,75.0,6,8,78.75,5.00%,0.00044365572315882877,6.3,8,Cascaded,2027,6.300000000000001,8
D0,DC/OO/1/D,FAR,6.0,,DC,OO,1,D,FAR,,50.72,35,69,53.26,5.00%,0.002587991718426501,36.75,69,Cascaded,2027,36.75,69
D0,DC/OO/1/D,FAT,6.0,,DC,OO,1,D,FAT,,89.11,90,101,93.56,5.00%,0.006654835847382431,94.5,101,Cascaded,2027,94.5,101
D0,DC/OO/1/D,FCA,6.0,,DC,OO,1,D,FCA,,80.36,45,56,84.38,5.00%,0.0033274179236912156,47.25,56,Cascaded,2027,47.25,56
D0,DC/OO/1/D,FSD,6.0,,DC,OO,1,D,FSD,,52.27,23,44,54.89,5.00%,0.0017006802721088435,24.15,44,Cascaded,2027,24.150000000000002,44
D0,DC/OO/1/D,FWA,6.0,,DC,OO,1,D,FWA,,62.72,106,169,65.86,5.00%,0.007837917775805975,111.3,169,Cascaded,2027,111.30000000000001,169
D0,DC/OO/1/D,GEG,6.0,,DC,OO,1,D,GEG,,77.52,231,298,81.39,5.00%,0.017080745341614908,242.55,298,Cascaded,2027,242.55,298
D0,DC/OO/1/D,GFK,6.0,,DC,OO,1,D,GFK,,69.14,56,81,72.59,5.00%,0.004140786749482402,58.8,81,Cascaded,2027,58.800000000000004,81
D0,DC/OO/1/D,GJT,6.0,,DC,OO,1,D,GJT,,96.77,30,31,101.61,5.00%,0.0022182786157941437,31.5,31,Cascaded,2027,31.5,31
D0,DC/OO/1/D,GRB,6.0,,DC,OO,1,D,GRB,,68.55,85,124,71.98,5.00%,0.006285122744750074,89.25,124,Cascaded,2027,89.25,124
D0,DC/OO/1/D,GRR,6.0,,DC,OO,1,D,GRR,,50.97,79,155,53.52,5.00%,0.005841467021591245,82.95,155,Cascaded,2027,82.95,155
D0,DC/OO/1/D,GSO,6.0,,DC,OO,1,D,GSO,,51.52,17,33,54.09,5.00%,0.0012570245489500148,17.85,33,Cascaded,2027,17.85,33
D0,DC/OO/1/D,GSP,6.0,,DC,OO,1,D,GSP,,47.83,11,23,50.22,5.00%,0.000813368825791186,11.55,23,Cascaded,2027,11.55,23
D0,DC/OO/1/D,GTF,6.0,,DC,OO,1,D,GTF,,86.05,74,86,90.35,5.00%,0.0054717539189588875,77.7,86,Cascaded,2027,77.7,86
D0,DC/OO/1/D,HIB,6.0,,DC,OO,1,D,HIB,,81.13,43,53,85.19,5.00%,0.003179532682638273,45.15,53,Cascaded,2027,45.150000000000006,53
D0,DC/OO/1/D,HLN,6.0,,DC,OO,1,D,HLN,,93.44,57,61,98.11,5.00%,0.004214729370008873,59.85,61,Cascaded,2027,59.85,61
D0,DC/OO/1/D,HSV,6.0,,DC,OO,1,D,HSV,,80.0,4,5,84.0,5.00%,0.0002957704821058858,4.2,5,Cascaded,2027,4.2,5
D0,DC/OO/1/D,IAD,6.0,,DC,OO,1,D,IAD,,52.07,63,121,54.67,5.00%,0.004658385093167702,66.15,121,Cascaded,2027,66.15,121
D0,DC/OO/1/D,IAH,6.0,,DC,OO,1,D,IAH,,0.0,0,2,0.0,0.00%,0.0,0.0,2,Cascaded,2027,0.0,2
D0,DC/OO/1/D,IDA,6.0,,DC,OO,1,D,IDA,,73.08,38,52,76.73,5.00%,0.0028098195800059155,39.9,52,Cascaded,2027,39.900000000000006,52
D0,DC/OO/1/D,IMT,6.0,,DC,OO,1,D,IMT,,50.85,30,59,53.39,5.00%,0.0022182786157941437,31.5,59,Cascaded,2027,31.5,59
D0,DC/OO/1/D,IND,6.0,,DC,OO,1,D,IND,,50.85,60,118,53.39,5.00%,0.0044365572315882874,63.0,118,Cascaded,2027,63.0,118
D0,DC/OO/1/D,INL,6.0,,DC,OO,1,D,INL,,71.7,38,53,75.28,5.00%,0.0028098195800059155,39.9,53,Cascaded,2027,39.900000000000006,53
D0,DC/OO/1/D,JAC,6.0,,DC,OO,1,D,JAC,,63.93,39,61,67.13,5.00%,0.002883762200532387,40.95,61,Cascaded,2027,40.95,61
D0,DC/OO/1/D,JAX,6.0,,DC,OO,1,D,JAX,,82.14,23,28,86.25,5.00%,0.0017006802721088435,24.15,28,Cascaded,2027,24.150000000000002,28
D0,DC/OO/1/D,LAN,6.0,,DC,OO,1,D,LAN,,53.66,44,82,56.34,5.00%,0.003253475303164744,46.2,82,Cascaded,2027,46.2,82
D0,DC/OO/1/D,LAS,6.0,,DC,OO,1,D,LAS,,83.22,119,143,87.38,5.00%,0.008799171842650104,124.95,143,Cascaded,2027,124.95,143
D0,DC/OO/1/D,LAX,6.0,,DC,OO,1,D,LAX,,78.86,843,1069,82.8,5.00%,0.06233362910381544,885.15,1069,Cascaded,2027,885.1500000000001,1069
